Time (s),Pressure (mmHg)
28.03,100.20
28.05,100.06
28.06,100.17
28.08,99.91
28.09,100.10
28.11,99.74
28.13,99.86
28.14,99.53
28.16,99.70
28.17,99.34
28.19,99.41
28.21,99.00
28.22,99.17
28.24,99.10
28.25,98.72
28.27,98.65
28.29,98.65
28.30,98.86
28.32,98.60
28.33,98.88
28.35,98.67
28.37,98.96
28.38,98.86
28.40,99.12
28.41,99.20
28.43,98.98
28.45,99.29
28.46,99.20
28.48,99.48
28.49,99.27
28.51,99.31
28.53,99.55
28.54,99.58
28.56,99.43
28.57,99.84
28.59,100.27
28.61,101.32
28.62,102.40
28.64,103.59
28.65,104.07
28.67,104.19
28.69,104.36
28.70,104.24
28.72,104.40
28.73,104.14
28.75,103.93
28.77,103.40
28.78,103.09
28.80,102.71
28.81,102.30
28.83,102.11
28.85,101.51
28.86,101.30
28.88,101.27
28.89,100.92
28.91,100.77
28.93,100.68
28.93,100.49
28.94,100.39
28.96,100.46
28.98,100.27
29.01,99.91
29.02,99.72
29.02,99.53
29.04,99.39
29.06,99.43
29.07,99.29
29.10,99.05
29.10,98.79
29.12,98.65
29.14,98.79
29.15,98.74
29.17,98.50
29.18,98.69
29.20,98.53
29.22,98.72
29.23,98.74
29.25,98.55
29.26,98.81
29.28,98.60
29.30,98.88
29.31,98.72
29.33,99.05
29.34,98.96
29.36,98.81
29.38,98.98
29.39,98.84
29.41,99.03
29.42,99.05
29.44,98.93
29.47,99.51
29.47,99.91
29.50,101.25
29.52,101.99
29.52,103.23
29.54,103.38
29.55,104.05
29.57,104.07
29.58,104.33
29.60,104.07
29.62,104.16
29.63,103.97
29.65,103.59
29.66,103.42
29.68,102.71
29.70,102.42
29.73,102.06
29.74,102.44
29.76,102.30
29.77,101.97
29.79,102.16
29.81,101.99
29.82,102.30
29.84,102.28
29.85,102.09
29.87,102.28
29.89,102.01
29.90,102.25
29.92,101.99
29.93,102.28
29.95,102.09
29.97,102.30
29.98,102.04
30.00,102.09
30.01,102.42
30.03,102.25
30.05,102.59
30.06,102.76
30.08,102.64
30.09,102.92
30.11,102.85
30.13,102.99
30.14,103.30
30.16,103.16
30.17,103.26
30.19,103.57
30.21,103.38
30.22,103.69
30.24,103.54
30.25,103.57
30.27,103.88
30.29,103.73
30.30,104.14
30.32,104.93
30.33,105.53
30.35,106.58
30.37,107.06
30.38,107.29
30.40,107.03
30.41,107.15
30.43,107.37
30.45,107.06
30.46,107.15
30.48,106.72
30.49,106.51
30.51,106.48
30.53,105.91
30.54,105.65
30.56,104.95
30.57,104.76
30.59,104.48
30.61,104.16
30.62,104.02
30.64,103.93
30.65,104.02
30.67,103.81
30.69,103.71
30.70,103.90
30.72,103.64
30.73,103.85
30.75,103.62
30.77,103.78
30.78,103.59
30.80,103.85
30.81,103.81
30.83,103.71
30.85,103.97
30.86,103.93
30.88,104.16
30.89,104.00
30.91,104.33
30.93,104.40
30.94,104.24
30.96,104.50
30.97,104.31
30.99,104.62
31.01,104.62
31.02,104.48
31.04,104.74
31.05,104.57
31.07,104.74
31.09,104.55
31.10,104.81
31.12,104.64
31.13,104.91
31.15,105.14
31.17,105.38
31.18,106.32
31.20,107.39
31.21,108.13
31.23,108.75
31.25,108.70
31.26,108.78
31.28,108.75
31.29,108.82
31.31,108.73
31.33,108.35
31.34,108.18
31.36,108.15
31.37,107.72
31.39,107.49
31.41,107.08
31.42,106.53
31.44,105.91
31.45,105.86
31.47,105.60
31.49,105.12
31.50,104.98
31.52,104.98
31.54,104.55
31.55,104.48
31.57,104.52
31.58,104.14
31.60,104.02
31.61,104.16
31.63,103.83
31.65,104.05
31.66,103.76
31.68,104.00
31.70,103.78
31.71,104.00
31.73,103.71
31.74,103.97
31.76,103.85
31.78,104.09
31.79,104.14
31.81,104.00
31.82,104.19
31.84,103.95
31.85,104.31
31.87,104.07
31.89,104.09
31.90,104.07
31.92,104.09
31.94,104.38
31.95,104.16
31.97,104.43
31.98,104.16
32.00,104.43
32.01,104.24
32.03,104.59
32.05,104.67
32.06,105.31
32.08,106.58
32.09,107.44
32.11,108.06
32.13,108.63
32.14,108.85
32.16,108.85
32.18,109.25
32.19,108.90
32.21,109.02
32.22,108.63
32.24,108.63
32.26,108.06
32.27,108.01
32.29,107.44
32.30,106.79
32.32,106.36
32.35,105.91
32.35,105.89
32.37,106.63
32.38,106.60
32.40,106.48
32.41,106.51
32.43,106.75
32.45,106.55
32.46,106.63
32.48,106.84
32.49,106.96
32.51,107.06
32.53,107.10
32.54,107.01
32.56,107.32
32.57,107.25
32.59,107.27
32.61,107.44
32.62,107.56
32.64,107.92
32.65,107.80
32.67,108.11
32.69,108.25
32.70,108.11
32.72,108.42
32.73,108.54
32.75,108.42
32.77,108.75
32.78,108.54
32.80,108.87
32.81,108.92
32.83,108.73
32.85,109.04
32.86,109.06
32.88,108.97
32.89,109.33
32.91,109.59
32.93,110.50
32.94,111.02
32.96,111.83
32.97,111.86
32.99,111.79
33.01,112.00
33.02,111.71
33.04,111.69
33.05,111.62
33.07,111.43
33.09,111.45
33.10,111.26
33.12,110.85
33.13,110.11
33.15,109.80
33.17,109.66
33.18,109.33
33.20,109.02
33.21,109.11
33.23,109.09
33.25,108.82
33.26,109.04
33.28,108.82
33.29,108.99
33.31,109.06
33.33,108.82
33.34,109.09
33.36,108.94
33.37,109.25
33.39,108.97
33.41,109.33
33.42,109.18
33.44,109.37
33.45,109.21
33.47,109.23
33.49,109.54
33.50,109.37
33.52,109.61
33.53,109.49
33.55,109.68
33.57,109.54
33.58,109.76
33.60,109.64
33.61,109.88
33.63,109.66
33.65,109.88
33.66,109.66
33.68,109.90
33.69,109.88
33.71,110.47
33.73,111.09
33.74,111.83
33.76,112.41
33.77,112.91
33.79,113.00
33.81,113.27
33.82,113.05
33.84,113.17
33.86,112.77
33.87,112.91
33.89,112.74
33.90,112.22
33.92,112.17
33.94,111.52
33.95,111.05
33.97,110.83
33.98,110.40
34.00,110.09
34.01,109.64
34.03,109.47
34.05,109.71
34.06,109.52
34.08,109.47
34.10,109.16
34.11,109.37
34.13,109.33
34.14,109.06
34.16,109.40
34.17,109.06
34.19,109.35
34.21,109.06
34.22,109.37
34.24,109.13
34.26,109.35
34.27,109.18
34.29,109.37
34.30,109.21
34.32,109.49
34.34,109.23
34.35,109.49
34.37,109.37
34.38,109.33
34.40,109.64
34.42,109.42
34.43,109.61
34.45,109.44
34.46,109.68
34.48,109.73
34.50,109.52
34.50,109.76
34.51,109.54
34.53,109.95
34.54,110.23
34.56,111.21
34.58,111.95
34.59,112.86
34.61,113.27
34.62,113.39
34.64,113.75
34.66,113.58
34.67,113.60
34.69,113.60
34.70,113.46
34.72,113.08
34.74,112.77
34.75,112.46
34.77,112.29
34.78,111.74
34.80,111.33
34.82,110.93
34.83,110.59
34.85,110.14
34.86,109.95
34.88,109.71
34.90,109.61
34.91,109.49
34.93,109.49
34.94,109.42
34.96,109.30
34.98,109.04
34.99,109.02
35.01,109.16
35.02,108.90
35.04,109.06
35.06,109.11
35.07,108.82
35.09,108.85
35.10,109.09
35.12,108.80
35.14,108.87
35.15,109.11
35.17,108.90
35.18,109.11
35.20,108.90
35.22,109.16
35.23,108.92
35.25,109.18
35.26,108.99
35.28,109.23
35.30,109.04
35.31,109.25
35.33,109.30
35.34,109.33
35.36,109.13
35.38,109.33
35.39,109.21
35.41,109.71
35.42,110.02
35.44,110.95
35.46,112.07
35.47,112.55
35.49,113.29
35.50,113.15
35.52,113.32
35.54,113.65
35.55,113.51
35.57,113.36
35.58,113.12
35.60,112.98
35.62,112.69
35.63,112.50
35.65,112.10
35.66,111.36
35.68,110.97
35.70,110.81
35.71,110.50
35.73,110.35
35.74,110.19
35.76,110.07
35.78,109.90
35.79,109.78
35.81,109.49
35.82,109.40
35.84,109.52
35.86,109.44
35.87,109.13
35.89,109.25
35.90,108.97
35.92,108.87
35.94,109.11
35.95,108.85
35.97,108.87
35.98,108.97
36.00,108.82
36.03,109.92
36.05,109.92
36.06,110.45
36.08,110.47
36.10,110.93
36.11,110.90
36.13,111.38
36.14,111.36
36.16,111.71
36.17,111.64
36.19,111.79
36.21,112.14
36.22,112.10
36.24,112.24
36.26,112.67
36.27,112.89
36.29,113.82
36.30,114.56
36.32,115.23
36.33,115.54
36.35,116.02
36.37,115.92
36.38,115.61
36.40,115.70
36.42,115.23
36.43,115.37
36.45,114.94
36.46,114.99
36.48,114.68
36.49,114.18
36.51,114.03
36.53,113.55
36.54,113.67
36.56,113.36
36.58,113.63
36.59,113.46
36.61,113.75
36.62,113.60
36.64,113.87
36.66,113.72
36.67,113.70
36.69,113.96
36.70,113.79
36.72,114.08
36.74,113.96
36.75,114.22
36.77,114.03
36.78,114.32
36.80,114.39
36.81,114.13
36.83,114.41
36.85,114.30
36.86,114.53
36.88,114.37
36.90,114.65
36.91,114.58
36.93,114.77
36.94,114.77
36.96,114.82
36.98,114.65
36.99,114.92
37.01,114.65
37.02,114.68
37.04,114.99
37.06,114.80
37.07,115.23
37.09,115.37
37.10,116.23
37.12,116.99
37.14,117.33
37.15,117.88
37.17,117.47
37.18,117.50
37.20,117.16
37.22,117.28
37.23,117.23
37.25,116.88
37.26,116.71
37.28,116.71
37.30,116.16
37.30,115.68
37.31,115.49
37.33,114.94
37.34,114.58
37.36,114.73
37.38,114.37
37.39,114.56
37.41,114.37
37.42,114.56
37.44,114.32
37.46,114.32
37.47,114.56
37.49,114.37
37.50,114.58
37.52,114.39
37.54,114.58
37.55,114.39
37.57,114.56
37.58,114.37
37.60,114.63
37.62,114.44
37.63,114.73
37.65,114.51
37.66,114.80
37.68,114.63
37.70,114.80
37.71,114.63
37.73,114.89
37.74,114.87
37.76,114.75
37.78,114.96
37.79,114.75
37.81,115.01
37.82,114.96
37.84,114.77
37.86,114.99
37.87,114.80
37.89,115.04
37.90,114.87
37.92,115.51
37.94,115.82
37.95,116.95
37.97,117.71
37.98,118.19
38.00,118.40
38.02,118.60
38.03,118.57
38.05,118.29
38.06,118.50
38.08,118.36
38.10,117.95
38.11,117.93
38.13,117.69
38.14,117.09
38.16,116.80
38.18,116.33
38.19,115.73
38.21,115.37
38.22,115.18
38.24,115.20
38.26,114.80
38.27,114.94
38.29,114.80
38.30,114.49
38.32,114.70
38.34,114.41
38.35,114.34
38.37,114.51
38.38,114.27
38.40,114.22
38.42,114.44
38.43,114.13
38.45,114.18
38.48,115.27
38.49,115.44
38.51,115.51
38.53,115.99
38.54,116.02
38.56,116.28
38.57,116.66
38.59,116.83
38.61,117.11
38.62,116.99
38.64,117.16
38.65,117.54
38.67,117.42
38.69,117.59
38.70,117.95
38.72,117.83
38.73,118.02
38.75,118.31
38.77,118.40
38.78,118.38
38.80,118.88
38.81,119.34
38.83,120.05
38.85,120.53
38.86,121.39
38.88,121.30
38.89,120.94
38.91,121.06
38.93,120.77
38.94,120.65
38.96,120.55
38.97,120.44
38.99,120.20
39.01,120.34
39.02,119.79
39.04,119.67
39.05,119.15
39.07,119.17
39.09,119.00
39.10,118.79
39.12,119.17
39.13,119.19
39.15,119.05
39.17,119.24
39.18,119.34
39.20,119.12
39.21,119.46
39.23,119.46
39.25,119.29
39.26,119.53
39.28,119.34
39.30,119.43
39.31,119.67
39.33,119.50
39.34,119.53
39.36,119.84
39.37,119.62
39.39,119.89
39.41,119.93
39.42,119.67
39.44,119.98
39.46,119.91
39.47,120.12
39.49,119.93
39.50,120.24
39.52,119.96
39.53,120.29
39.55,119.96
39.57,120.20
39.58,119.96
39.60,120.01
39.62,120.29
39.63,120.10
39.65,120.51
39.66,120.77
39.68,121.65
39.70,122.13
39.71,122.87
39.73,122.80
39.74,122.99
39.76,122.54
39.78,122.37
39.79,121.92
39.81,121.61
39.82,121.56
39.84,121.22
39.86,121.08
39.87,120.70
39.89,120.05
39.90,119.81
39.92,119.91
39.94,119.74
39.94,119.74
39.95,120.05
39.97,119.81
39.98,120.01
40.00,119.79
40.02,119.77
40.03,119.93
40.05,119.72
40.06,119.96
40.08,119.65
40.10,119.81
40.11,119.62
40.13,119.62
40.14,119.84
40.16,119.89
40.18,119.91
40.19,119.67
40.21,119.91
40.22,119.72
40.24,119.93
40.26,120.01
40.27,120.01
40.29,119.84
40.30,120.03
40.32,120.03
40.34,119.81
40.37,120.05
40.37,119.77
40.38,120.01
40.40,119.77
40.43,120.01
40.43,119.81
40.45,120.10
40.46,120.17
40.48,120.98
40.50,121.75
40.51,122.20
40.53,122.97
40.54,123.06
40.56,122.94
40.58,123.11
40.59,122.75
40.61,122.82
40.62,122.66
40.64,122.23
40.66,122.25
40.67,121.96
40.69,121.42
40.70,121.18
40.72,120.82
40.74,120.12
40.75,119.98
40.77,120.12
40.78,119.81
40.80,119.98
40.82,119.74
40.83,119.67
40.86,120.94
40.86,121.03
40.88,121.25
40.90,121.44
40.91,121.42
40.93,121.75
40.94,121.73
40.96,121.87
40.98,122.16
41.01,122.04
41.01,122.30
41.02,122.61
41.04,122.75
41.06,122.75
41.07,122.85
41.09,123.11
41.10,123.04
41.12,123.37
41.14,123.28
41.15,123.40
41.17,123.76
41.18,123.80
41.20,123.66
41.22,123.92
41.23,124.04
41.25,123.90
41.26,124.11
41.28,124.19
41.30,124.02
41.31,124.33
41.33,124.28
41.34,124.64
41.36,125.48
41.38,125.81
41.41,126.03
41.41,126.24
41.42,126.15
41.44,126.29
41.46,125.84
41.47,125.79
41.49,125.43
41.50,125.52
41.52,125.38
41.54,125.12
41.55,125.09
41.57,124.59
41.58,124.57
41.60,124.38
41.62,124.11
41.63,124.14
41.65,124.43
41.66,124.54
41.68,124.43
41.70,124.59
41.71,124.47
41.73,124.78
41.74,124.54
41.76,124.81
41.78,124.81
41.79,124.62
41.81,124.90
41.82,124.71
41.84,124.97
41.86,124.74
41.87,125.05
41.89,125.05
41.90,124.86
41.92,125.12
41.94,125.19
41.95,124.97
41.97,125.21
41.98,124.95
42.00,125.33
42.02,125.09
42.03,125.31
42.05,125.14
42.06,125.29
42.08,125.12
42.10,125.36
42.11,125.19
42.13,125.43
42.14,125.14
42.16,125.38
42.18,125.19
42.19,125.38
42.21,125.19
42.22,125.43
42.24,125.45
42.26,126.10
42.27,126.53
42.29,127.34
42.30,127.58
42.32,127.67
42.34,127.84
42.35,127.32
42.37,127.13
42.38,126.50
42.40,126.12
42.42,125.98
42.43,125.76
42.45,125.33
42.46,125.31
42.48,125.12
42.50,125.02
42.51,125.05
42.53,124.81
42.54,125.14
42.56,124.97
42.58,125.24
42.59,125.24
42.61,125.00
42.62,124.95
42.64,125.14
42.66,124.86
42.67,125.05
42.69,124.76
42.70,124.74
42.72,124.74
42.74,124.95
42.75,124.78
42.77,125.05
42.79,124.76
42.80,125.00
42.82,124.83
42.83,125.07
42.85,124.83
42.87,125.09
42.88,124.88
42.90,125.07
42.91,124.86
42.93,124.83
42.95,124.83
42.96,125.12
42.98,124.83
42.99,125.02
43.01,125.02
43.03,124.78
43.04,125.09
43.06,124.86
43.07,125.12
43.09,125.33
43.11,125.57
43.12,126.38
43.14,126.77
43.15,127.44
43.17,127.63
43.19,127.34
43.20,127.36
43.22,126.79
43.23,126.67
43.25,126.27
43.26,125.67
43.28,125.57
43.30,125.31
43.31,124.86
43.33,124.76
43.35,124.86
43.36,124.74
43.38,124.66
43.39,124.76
43.41,125.00
43.43,124.83
43.44,125.05
43.46,124.71
43.47,124.95
43.49,124.81
43.50,124.81
43.52,124.50
43.54,124.74
43.55,124.52
43.58,125.62
43.60,125.57
43.62,125.86
43.63,126.34
43.65,126.58
43.66,126.58
43.68,127.05
43.70,127.27
43.71,127.17
43.73,127.34
43.74,127.75
43.76,127.60
43.78,127.72
43.78,128.15
43.81,128.10
43.82,128.34
43.84,128.53
43.86,128.44
43.87,128.73
43.89,128.82
43.89,128.73
43.92,128.96
43.94,129.11
43.95,129.01
43.97,129.25
43.97,129.92
43.98,130.21
44.00,130.83
44.02,130.52
44.03,131.00
44.05,130.61
44.06,130.78
44.08,130.33
44.10,130.30
44.11,129.87
44.13,129.85
44.14,129.44
44.16,129.63
44.18,129.25
44.19,129.44
44.21,129.32
44.22,129.18
44.24,129.51
44.26,129.66
44.27,129.51
44.29,129.80
44.30,129.66
44.32,129.90
44.34,129.99
44.35,129.75
44.37,129.78
44.38,130.02
44.40,129.78
44.42,129.85
44.43,130.11
44.45,129.87
44.46,130.16
44.48,130.21
44.50,129.94
44.51,130.26
44.53,130.09
44.54,130.35
44.56,130.11
44.58,130.37
44.59,130.14
44.61,130.45
44.62,130.21
44.64,130.18
44.66,130.23
44.67,130.49
44.69,130.28
44.70,130.52
44.72,130.28
44.74,130.54
44.75,130.33
44.77,130.59
44.78,130.40
44.80,130.57
44.82,130.33
44.83,130.59
44.85,130.54
44.86,131.26
44.88,131.59
44.90,132.00
44.91,132.60
44.93,132.48
44.94,132.67
44.96,132.38
44.98,131.83
44.99,131.64
45.01,131.26
45.03,130.78
45.04,130.76
45.06,130.40
45.07,130.45
45.09,130.33
45.11,130.04
45.12,130.28
45.14,130.09
45.15,130.45
45.17,130.21
45.18,130.45
45.20,130.18
45.22,130.40
45.23,130.33
45.25,130.23
45.27,130.18
45.28,129.97
45.30,130.23
45.31,129.94
45.33,130.18
45.34,130.14
45.36,129.92
45.38,130.21
45.39,129.94
45.41,130.26
45.43,129.99
45.44,130.28
45.46,129.99
45.47,130.28
45.49,129.99
45.51,130.26
45.52,129.99
45.54,130.21
45.55,130.02
45.57,130.26
45.58,130.04
45.60,130.16
45.62,129.99
45.63,130.23
45.65,129.97
45.67,130.18
45.68,130.21
45.70,129.94
45.71,130.18
45.73,130.11
45.74,130.37
45.76,131.14
45.78,131.52
45.79,131.93
45.81,132.45
45.83,132.31
45.84,132.21
45.86,132.17
45.87,131.74
45.89,131.09
45.90,130.73
45.92,130.52
45.94,130.57
45.95,130.18
45.97,130.06
