Time (s),Pressure (mmHg)
2.55,53.97
2.57,54.17
2.59,54.33
2.60,54.60
2.62,54.98
2.63,55.24
2.65,55.67
2.67,55.93
2.68,56.27
2.70,56.72
2.71,56.87
2.73,57.06
2.74,57.27
2.76,57.39
2.78,57.65
2.79,57.85
2.81,57.89
2.83,58.11
2.84,58.32
2.86,58.42
2.87,58.73
2.89,59.16
2.91,59.21
2.92,59.42
2.94,59.64
2.95,59.85
2.97,60.12
2.99,60.26
3.00,60.50
3.02,60.74
3.03,61.19
3.05,61.12
3.07,61.41
3.08,61.55
3.10,61.81
3.11,62.22
3.13,62.24
3.15,62.41
3.16,62.62
3.18,62.93
3.19,63.03
3.21,63.29
3.23,63.44
3.24,63.67
3.26,63.84
3.27,64.08
3.29,64.22
3.31,64.53
3.32,64.99
3.34,64.99
3.35,65.25
3.37,65.63
3.39,65.85
3.40,66.14
3.42,66.28
3.43,66.52
3.45,66.54
3.47,66.95
3.48,67.33
3.50,67.98
3.51,68.45
3.53,69.24
3.55,69.46
3.56,69.79
3.58,70.03
3.59,70.03
3.61,70.46
3.63,70.63
3.64,70.89
3.66,70.89
3.67,71.11
3.69,71.37
3.71,71.77
3.72,71.99
3.74,72.25
3.75,72.32
3.77,72.61
3.79,73.02
3.80,73.26
3.82,73.49
3.83,73.49
3.85,73.81
3.87,74.26
3.88,74.43
3.90,74.43
3.91,74.69
3.93,75.07
3.95,75.31
3.96,75.50
3.98,75.48
3.99,75.88
4.01,76.08
4.03,76.08
4.04,76.17
4.06,76.48
4.07,76.36
4.09,76.70
4.11,76.62
4.12,76.94
4.14,77.10
4.15,77.03
4.17,77.34
4.19,77.15
4.20,77.25
4.22,77.58
4.23,77.56
4.25,77.44
4.27,77.51
4.28,77.72
4.30,77.68
4.31,77.70
4.33,77.60
4.35,77.94
4.36,78.75
4.38,79.32
4.39,79.37
4.41,79.54
4.43,79.83
4.44,79.61
4.46,79.71
4.47,79.66
4.49,79.42
4.51,79.52
4.52,79.40
4.54,79.11
4.55,78.99
4.57,78.87
4.59,78.66
4.60,78.58
4.62,78.49
4.63,78.54
4.65,78.70
4.67,78.66
4.68,78.58
4.70,78.63
4.71,78.54
4.73,78.15
4.75,78.27
4.76,78.11
4.78,77.80
4.79,77.84
4.81,77.65
4.83,77.34
4.84,77.10
4.86,77.10
4.87,76.79
4.89,76.86
4.91,76.70
4.92,76.43
4.94,76.41
4.95,76.08
4.97,76.22
4.99,76.00
5.00,75.64
5.02,75.57
5.03,75.64
5.05,75.24
5.07,75.36
5.08,75.19
5.10,74.78
5.11,74.93
5.13,74.64
5.15,74.98
5.16,75.33
5.18,76.22
5.19,76.31
5.21,76.70
5.23,76.50
5.24,76.70
5.26,76.50
5.28,76.05
5.29,76.10
5.31,75.62
5.32,75.55
5.34,75.00
5.35,74.69
5.37,74.62
5.39,74.14
5.40,73.88
5.42,73.69
5.43,73.73
5.45,73.47
5.47,73.28
5.48,73.45
5.50,73.35
5.51,73.28
5.53,72.90
5.55,72.73
5.56,72.52
5.58,72.61
5.60,72.44
5.61,72.35
5.63,71.89
5.64,71.65
5.66,71.70
5.67,71.37
5.69,71.18
5.71,71.22
5.72,70.89
5.74,70.79
5.75,70.94
5.77,70.60
5.79,70.72
5.80,70.46
5.82,70.63
5.83,70.41
5.85,70.48
5.87,70.48
5.88,70.20
5.90,70.34
5.91,70.20
5.93,70.39
5.95,71.13
5.96,71.54
5.98,71.92
5.99,72.13
6.01,72.54
6.03,72.52
6.04,72.32
6.06,72.20
6.08,72.23
6.09,72.08
6.11,71.73
6.12,71.87
6.14,71.70
6.15,71.39
6.17,71.44
6.19,71.08
6.20,71.15
6.22,70.89
6.23,71.08
6.25,70.79
6.27,70.99
6.28,70.96
6.30,70.72
6.31,70.87
6.33,70.72
6.35,70.41
6.36,70.34
6.38,70.44
6.40,70.32
6.41,70.20
6.43,70.01
6.44,69.72
6.46,69.67
6.48,69.58
6.49,69.53
6.51,69.67
6.52,69.43
6.54,69.31
6.56,69.55
6.57,69.29
6.59,69.31
6.60,69.48
6.62,69.41
6.64,69.39
6.65,69.62
6.67,69.58
6.68,69.36
6.70,69.50
6.72,69.53
6.73,69.50
6.75,69.98
6.76,70.75
6.78,71.11
6.80,71.63
6.81,71.80
6.83,71.85
6.84,71.80
6.86,71.51
6.88,71.46
6.89,71.37
6.91,71.25
6.92,71.42
6.94,71.20
6.95,70.91
6.97,70.75
6.99,70.60
7.00,70.75
7.02,70.70
7.04,70.63
7.05,70.70
7.07,70.68
7.08,70.48
7.10,70.44
7.12,70.48
7.13,70.41
7.15,70.27
7.16,70.39
7.18,70.29
7.20,70.22
7.21,69.89
7.23,69.82
7.24,69.67
7.26,69.74
7.28,69.62
7.29,69.62
7.31,69.48
7.32,69.19
7.34,69.17
7.36,69.10
7.37,69.22
7.39,69.19
7.40,68.98
7.42,68.91
7.44,69.17
7.45,69.00
7.47,68.88
7.48,69.03
7.50,68.98
7.52,68.84
7.53,68.95
7.55,68.74
7.56,69.07
7.58,69.31
7.60,70.25
7.61,70.63
7.63,71.20
7.64,71.42
7.66,71.32
7.68,71.54
7.69,71.51
7.71,71.15
7.72,71.30
7.74,71.01
7.76,70.89
7.77,71.03
7.79,70.87
7.80,70.48
7.82,70.34
7.84,70.22
7.85,70.36
7.87,70.36
7.88,70.39
7.90,70.32
7.92,70.05
7.93,70.27
7.95,70.20
7.96,70.13
7.98,69.82
8.00,69.77
8.01,69.86
8.03,69.74
8.04,69.70
8.06,69.39
8.08,69.27
8.09,69.17
8.11,69.03
8.12,69.05
8.14,69.15
8.16,69.17
8.17,69.17
8.19,68.88
8.20,68.88
8.22,69.10
8.24,69.05
8.25,68.86
8.27,68.86
8.28,69.05
8.30,68.86
8.32,69.00
8.33,68.84
8.35,68.98
8.36,68.79
8.38,69.05
8.40,69.98
8.41,70.41
8.43,71.06
8.44,71.27
8.46,71.42
8.48,71.22
8.49,71.08
8.51,71.25
8.52,71.15
8.54,71.01
8.56,70.89
8.58,70.79
8.59,71.39
8.60,71.97
8.62,71.87
8.63,72.01
8.65,72.32
8.67,72.35
8.68,72.71
8.70,72.78
8.71,72.94
8.73,73.26
8.75,73.11
8.76,73.47
8.78,73.33
8.79,73.61
8.81,73.45
8.83,73.54
8.84,73.78
8.86,73.64
8.87,73.85
8.89,73.64
8.91,73.83
8.92,73.69
8.94,73.95
8.95,73.76
8.97,73.83
8.99,74.02
9.00,73.88
9.02,73.90
9.03,74.21
9.05,73.95
9.07,73.92
9.08,74.04
9.10,73.85
9.11,74.09
9.13,73.95
9.15,74.16
9.16,74.02
9.18,74.24
9.19,74.16
9.21,75.00
9.23,75.36
9.24,76.05
9.26,76.43
9.27,76.34
9.29,76.62
9.31,76.62
9.32,76.36
9.34,76.27
9.35,76.34
9.37,76.22
9.39,75.84
9.40,75.74
9.42,75.79
9.43,75.69
9.45,75.21
9.47,75.36
9.48,75.14
9.50,75.36
9.51,75.29
9.53,75.12
9.55,75.29
9.56,75.12
9.58,75.33
9.59,75.29
9.61,75.17
9.63,75.19
9.64,74.98
9.66,75.07
9.67,74.81
9.69,74.93
9.71,74.74
9.72,74.90
9.74,74.57
9.75,74.78
9.77,74.50
9.79,74.76
9.80,74.55
9.82,74.45
9.83,74.50
9.85,74.69
9.87,74.45
9.88,74.67
9.90,74.45
9.91,74.45
9.93,74.43
9.95,74.74
9.96,74.50
9.98,74.59
9.99,74.35
10.01,74.35
10.03,74.62
10.04,74.35
10.06,74.71
10.07,75.02
10.09,76.17
10.11,77.03
10.12,77.44
10.14,77.44
10.15,77.56
10.17,77.32
10.19,77.20
10.20,77.29
10.22,77.10
10.23,76.98
10.25,76.65
10.27,76.46
10.28,76.50
10.30,76.34
10.31,75.96
10.33,75.81
10.35,75.91
10.36,75.81
10.38,75.84
10.39,75.79
10.41,75.76
10.43,75.74
10.44,75.38
10.46,75.36
10.47,75.29
10.49,75.14
10.51,75.10
10.52,75.05
10.54,75.12
10.55,74.76
10.57,74.59
10.59,74.74
10.60,74.43
10.62,74.33
10.63,74.50
10.65,74.21
10.67,74.35
10.68,74.14
10.70,74.12
10.71,74.28
10.73,74.09
10.75,74.24
10.76,74.02
10.78,74.28
10.79,74.24
10.81,73.97
10.83,74.19
10.84,73.95
10.86,74.14
10.87,73.97
10.89,74.09
10.91,74.14
10.92,74.09
10.94,74.09
10.95,74.33
10.97,74.71
10.99,75.96
11.00,76.86
11.02,77.13
11.03,77.46
11.05,77.75
11.07,77.80
11.08,77.48
11.10,77.39
11.11,77.46
11.13,77.32
11.15,76.89
11.16,76.62
11.18,76.41
11.19,76.15
11.21,75.98
11.23,76.10
11.24,75.74
11.26,75.74
11.27,75.96
11.29,75.91
11.31,75.88
11.32,75.84
11.34,75.74
11.35,75.72
11.37,75.43
11.39,75.26
11.40,75.12
11.42,75.07
11.43,74.90
11.45,74.93
11.47,74.83
11.48,74.69
11.50,74.33
11.51,74.24
11.53,74.31
11.55,74.04
11.56,74.19
11.58,73.83
11.59,73.83
11.61,73.97
11.63,73.71
11.64,73.88
11.66,73.69
11.67,73.66
11.69,73.95
11.71,73.69
11.72,73.71
11.74,73.90
11.75,73.66
11.77,73.61
11.79,73.85
11.80,73.52
11.82,73.83
11.83,74.00
11.85,74.74
11.87,76.08
11.88,76.77
11.90,77.15
11.91,77.17
11.93,77.25
11.95,77.17
11.96,77.13
11.98,77.01
11.99,77.08
12.01,76.89
12.03,76.77
12.04,76.60
12.06,76.19
12.07,75.81
12.09,75.60
12.11,75.74
12.12,75.41
12.14,75.64
12.15,75.45
12.17,75.43
12.19,75.72
12.20,75.64
12.23,75.36
12.23,76.24
12.25,76.62
12.27,76.72
12.28,76.79
12.30,77.15
12.31,77.17
12.33,77.03
12.35,77.39
12.36,77.17
12.38,77.46
12.39,77.27
12.41,77.53
12.43,77.39
12.44,77.44
12.46,77.68
12.47,77.80
12.49,77.58
12.51,77.87
12.52,77.70
12.54,77.99
12.55,77.99
12.57,78.01
12.59,78.23
12.60,78.06
12.62,78.06
12.63,78.39
12.65,78.27
12.67,78.87
12.68,79.95
12.70,80.26
12.71,80.64
12.73,80.83
12.75,81.14
12.76,81.16
12.78,80.90
12.79,80.81
12.81,80.92
12.83,80.59
12.84,80.61
12.86,80.49
12.87,80.06
12.89,80.06
12.91,79.71
12.92,79.63
12.94,79.75
12.95,79.52
12.97,79.83
12.99,79.68
13.00,79.90
13.02,79.73
13.03,79.80
13.05,79.95
13.07,79.75
13.08,79.95
13.10,79.66
13.11,79.90
13.13,79.61
13.15,79.71
13.16,79.42
13.18,79.52
13.19,79.35
13.21,79.52
13.23,79.37
13.24,79.16
13.26,79.32
13.27,79.06
13.29,79.28
13.31,79.06
13.32,79.30
13.34,79.09
13.35,79.32
13.37,79.18
13.39,79.40
13.40,79.18
13.42,79.18
13.43,79.16
13.45,79.40
13.47,79.18
13.48,79.42
13.50,79.28
13.51,79.68
13.53,80.38
13.55,81.31
13.56,82.24
13.58,83.03
13.59,82.96
13.61,82.81
13.63,83.00
13.64,83.03
13.66,82.72
13.67,82.57
13.69,82.62
13.71,82.41
13.72,82.05
13.74,81.98
13.75,81.81
13.77,81.24
13.79,81.31
13.80,81.12
13.82,80.83
13.83,80.81
13.85,81.02
13.87,80.97
13.88,80.76
13.90,80.66
13.91,80.81
13.93,80.73
13.95,80.40
13.96,80.28
13.98,80.40
13.99,80.04
14.01,79.85
14.03,79.90
14.04,79.59
14.06,79.44
14.07,79.28
14.09,79.28
14.11,79.37
14.12,79.28
14.14,79.23
14.15,79.18
14.17,78.92
14.19,79.16
14.20,78.87
14.22,79.16
14.23,78.85
14.25,79.13
14.27,78.89
14.28,79.11
14.30,78.87
14.31,79.09
14.33,78.94
14.35,79.13
14.36,78.92
14.38,79.40
14.39,79.87
14.41,81.12
14.43,82.02
14.44,82.55
14.46,83.12
14.47,83.22
14.49,83.34
14.51,83.00
14.52,82.93
14.54,82.74
14.55,82.81
14.57,82.60
14.59,82.41
14.60,81.88
14.62,81.64
14.63,81.38
14.65,81.16
14.67,81.31
14.68,81.31
14.70,81.00
14.71,80.92
14.73,81.12
14.75,81.09
14.76,80.85
14.78,81.02
14.79,80.69
14.81,80.78
14.83,80.45
14.84,80.49
14.86,80.16
14.87,80.23
14.89,79.83
14.91,79.71
14.92,79.80
14.94,79.54
14.95,79.44
14.97,79.25
14.99,79.23
15.00,79.04
15.02,78.97
15.03,78.66
15.05,78.85
15.07,78.82
15.08,78.56
15.10,78.51
15.11,78.70
15.13,78.46
15.15,78.63
15.16,78.42
15.18,78.66
15.19,78.66
15.21,78.39
15.23,78.68
15.24,78.70
15.26,79.59
15.27,80.69
15.29,81.45
15.31,82.26
15.32,82.57
15.34,82.53
15.35,82.76
15.37,82.55
15.39,82.45
15.40,82.55
15.42,82.22
15.43,82.22
15.45,81.90
15.47,81.50
15.48,81.45
15.50,81.24
15.51,81.09
15.53,80.95
15.55,80.71
15.56,80.92
15.58,80.76
15.60,80.95
15.61,80.95
15.63,80.66
15.64,80.78
15.66,80.52
15.67,80.54
15.71,80.21
15.71,81.24
15.72,81.45
15.74,81.57
15.75,81.64
15.77,81.43
15.79,81.50
15.80,81.79
15.82,81.59
15.83,81.93
15.85,81.76
15.87,82.10
15.88,82.17
15.90,82.02
15.91,82.31
15.93,82.41
15.95,82.29
15.96,82.50
15.98,82.33
15.99,82.62
16.01,82.53
16.03,82.79
16.04,82.88
16.06,82.65
16.07,83.22
16.09,83.72
16.11,85.03
16.12,85.66
16.14,85.63
16.15,85.80
16.17,85.97
16.19,85.94
16.20,85.87
16.22,85.61
16.23,85.42
16.25,85.56
16.27,85.32
16.28,84.89
16.30,84.92
16.31,84.77
16.33,84.37
16.35,84.53
16.36,84.32
16.38,84.58
16.39,84.63
16.41,84.46
16.43,84.75
16.44,84.72
16.46,84.53
16.47,84.75
16.49,84.53
16.51,84.65
16.52,84.63
16.54,84.34
16.55,84.46
16.57,84.13
16.59,84.32
16.60,84.03
16.62,84.20
16.63,83.94
16.65,83.86
16.67,84.08
16.68,83.89
16.70,84.05
16.71,83.84
16.73,84.03
16.75,83.89
16.76,84.10
16.78,84.08
16.79,83.96
16.81,84.22
16.83,84.03
16.84,84.29
16.86,84.03
16.87,84.25
16.89,84.05
16.91,84.41
16.92,84.46
16.94,85.37
16.95,86.13
16.97,87.40
16.99,87.76
17.00,87.64
17.02,87.85
17.03,87.69
17.05,87.85
17.07,87.78
17.08,87.40
17.10,87.40
17.11,87.26
17.13,86.78
17.15,86.56
17.16,86.23
17.18,86.21
17.19,86.04
17.21,85.89
17.23,85.63
17.24,85.61
17.26,85.80
17.27,85.82
17.29,85.54
17.31,85.42
17.32,85.39
17.34,85.25
17.35,85.42
17.37,85.30
17.39,84.92
17.40,84.72
17.42,84.63
17.43,84.75
17.45,84.41
17.47,84.48
17.48,84.37
17.50,84.08
17.51,84.22
17.53,84.15
17.55,83.91
17.56,84.08
17.58,83.82
17.59,84.05
17.61,83.98
17.63,84.05
17.64,83.86
17.66,84.03
17.67,83.86
17.69,83.84
17.71,84.05
17.72,83.79
17.74,84.01
17.75,83.77
17.77,84.05
17.79,83.89
17.80,84.25
17.82,84.56
17.84,85.70
17.85,86.87
17.87,87.47
17.88,87.85
17.90,88.38
17.91,88.52
17.93,88.26
17.95,88.12
17.96,88.28
17.98,88.09
18.00,87.66
18.01,87.61
18.03,87.35
18.04,86.85
18.06,86.78
18.07,86.32
18.09,86.44
18.11,86.13
18.12,86.23
18.14,86.23
18.15,85.99
18.17,86.16
18.19,85.87
18.20,85.82
18.22,85.94
18.23,85.82
18.25,85.78
18.27,85.39
18.28,85.18
18.30,85.23
18.32,85.01
18.33,84.82
18.35,84.44
18.36,84.29
18.38,84.13
18.39,83.96
18.41,84.08
18.43,83.94
18.44,83.96
18.46,83.84
18.48,83.55
18.49,83.53
18.51,83.62
18.52,83.43
18.54,83.55
18.56,83.60
18.57,83.41
18.59,83.51
18.60,83.60
18.62,83.36
18.64,83.55
18.65,83.41
18.67,83.60
18.68,83.36
18.70,83.65
18.71,83.84
18.73,84.37
18.75,85.13
18.76,86.47
18.78,87.38
18.79,87.69
18.81,88.00
18.83,88.19
18.84,88.38
18.86,88.28
18.88,88.21
18.89,87.73
18.91,87.54
18.92,87.28
18.94,87.28
18.95,87.02
18.97,86.54
18.99,86.25
19.00,86.30
19.02,86.01
19.04,86.23
19.05,85.97
19.07,86.18
19.08,85.87
19.10,86.09
19.13,85.99
19.13,86.61
19.15,87.02
19.16,87.02
19.18,87.04
19.19,87.07
19.21,86.87
19.23,86.83
19.24,87.14
19.26,87.11
19.27,86.87
19.29,87.09
19.31,86.95
19.32,87.14
19.34,87.21
19.35,86.99
19.37,87.11
19.39,87.38
19.40,87.21
19.42,87.30
19.43,87.47
19.45,87.61
19.47,87.52
19.48,87.73
19.50,87.69
19.51,87.73
19.53,88.02
19.55,88.00
19.56,88.40
19.58,88.93
19.59,89.53
19.61,90.51
19.63,91.51
19.64,91.01
19.66,91.46
19.67,91.58
19.69,91.32
19.71,91.46
19.72,91.34
19.74,90.89
19.75,90.98
19.77,90.53
19.79,90.53
19.80,90.22
19.82,89.77
19.83,89.81
19.85,89.50
19.87,89.65
19.88,89.38
19.90,89.72
19.91,89.53
19.93,89.79
19.95,89.57
19.96,89.74
19.98,89.55
19.99,89.65
20.01,89.43
20.03,89.31
20.04,89.57
20.06,89.19
20.07,89.10
20.09,89.19
20.11,88.93
20.12,89.14
20.14,88.79
20.15,89.00
20.17,88.76
20.19,88.98
20.20,88.95
20.22,88.74
20.23,88.74
20.25,89.02
20.27,88.76
20.28,89.05
20.30,88.91
20.31,89.14
20.33,89.17
20.35,89.00
20.36,89.36
20.38,89.19
20.39,89.45
20.41,89.24
20.43,89.62
20.44,89.81
20.46,90.15
20.47,91.34
20.49,92.32
20.51,93.01
20.52,92.94
20.54,93.37
20.55,93.42
20.57,93.13
20.59,93.25
20.60,93.16
20.62,92.73
20.63,92.49
20.65,92.49
20.67,92.06
20.68,92.03
20.70,91.75
20.72,91.27
20.73,90.98
20.75,91.10
20.76,90.98
20.78,90.67
20.79,90.94
20.81,90.89
20.83,90.60
20.84,90.74
20.86,90.60
20.87,90.29
20.89,90.12
20.91,90.22
20.92,90.08
20.94,89.65
20.96,89.69
20.97,89.53
20.99,89.14
21.00,89.26
21.02,88.95
21.03,88.88
21.05,89.00
21.07,88.74
21.08,88.71
21.10,88.88
21.11,88.62
21.13,88.88
21.15,88.81
21.16,88.59
21.18,88.86
21.19,88.62
21.21,88.86
21.23,88.69
21.24,88.71
21.26,89.00
21.27,88.86
21.29,89.05
21.31,88.83
21.32,89.14
21.34,89.02
21.35,89.43
21.37,89.60
21.39,90.67
21.40,91.58
21.42,92.82
21.43,93.37
21.45,93.83
21.47,93.71
21.48,93.95
21.50,93.66
21.52,93.33
21.53,93.13
21.55,93.16
21.56,92.94
21.58,92.51
21.60,92.18
21.61,91.92
21.63,91.80
21.64,91.60
21.66,91.41
21.68,91.06
21.69,90.96
21.71,91.13
21.72,90.86
21.74,90.84
21.76,91.03
21.77,90.89
21.79,90.74
21.80,90.43
21.82,90.46
21.84,90.03
21.85,89.84
21.87,89.88
21.88,89.74
21.90,89.48
21.92,89.34
21.93,89.17
21.95,88.98
21.96,88.64
21.98,88.52
22.00,88.67
22.01,88.57
22.03,88.31
22.04,88.55
22.06,88.50
22.08,88.19
22.09,88.43
22.11,88.24
22.12,88.50
22.14,88.55
22.16,88.38
22.17,88.67
22.19,88.45
22.20,88.69
22.22,88.52
22.24,88.76
22.25,88.64
22.27,88.91
22.28,88.74
22.30,89.36
22.32,90.24
22.33,91.08
22.35,92.39
22.36,92.75
22.38,93.42
22.40,93.56
22.41,93.49
22.43,93.73
22.44,93.42
22.46,93.28
22.48,93.35
22.49,92.85
22.51,92.78
22.52,92.42
22.54,91.87
22.56,91.77
22.57,91.49
22.59,91.03
22.62,91.10
22.62,91.82
22.63,91.94
22.65,91.96
22.67,92.03
22.68,92.37
22.70,92.37
22.71,92.08
22.73,92.37
22.75,92.15
22.76,92.39
22.78,92.11
22.79,92.32
22.81,92.15
22.83,92.25
22.84,92.08
22.86,92.27
22.87,92.03
22.89,92.27
22.91,92.15
22.92,92.46
22.94,92.32
22.95,92.70
22.97,92.54
22.99,92.66
23.00,92.97
23.02,92.89
23.03,92.99
23.05,93.33
23.07,93.23
23.08,93.56
23.10,93.49
23.11,93.49
23.13,93.78
23.15,93.95
23.16,93.78
23.18,94.54
23.19,95.05
23.21,96.10
23.23,96.74
23.24,96.98
23.26,96.89
23.27,97.12
23.29,96.96
23.31,96.89
23.32,96.98
23.34,96.62
23.35,96.72
23.37,96.26
23.39,96.17
23.40,95.57
23.42,95.21
23.43,95.14
23.45,94.64
23.47,94.50
23.48,94.57
23.50,94.54
23.51,94.28
23.53,94.47
23.55,94.21
23.56,94.19
23.58,94.33
23.59,94.07
23.61,94.26
23.63,93.95
23.64,94.14
23.66,93.78
23.67,94.04
23.69,93.97
23.71,93.73
23.72,93.87
23.74,93.68
23.75,93.97
23.77,93.78
23.79,94.09
23.80,93.92
23.82,94.23
23.83,94.02
23.85,94.38
23.87,94.19
23.88,94.54
23.90,94.38
23.91,94.42
23.93,94.69
23.95,94.42
23.96,94.73
23.98,94.57
23.99,94.85
24.01,94.64
24.03,94.90
24.04,94.73
24.06,95.07
24.07,95.14
24.09,96.00
24.11,96.69
24.12,97.82
24.14,98.53
24.15,98.65
24.17,98.61
24.19,98.61
24.20,98.56
24.22,98.41
24.23,98.37
24.25,98.20
24.27,97.94
24.28,97.91
24.30,97.46
24.31,97.29
24.33,96.67
24.35,96.41
24.36,96.29
24.38,96.10
24.39,95.62
24.41,95.69
24.43,95.57
24.44,95.50
24.46,95.28
24.47,95.26
24.49,95.09
24.51,94.90
24.52,94.73
24.54,94.38
24.55,94.26
24.57,94.07
24.59,94.16
24.60,94.09
24.62,93.80
24.63,93.66
24.65,93.90
24.67,93.64
24.68,93.80
24.70,93.87
24.71,93.66
24.73,93.87
24.75,93.76
24.76,93.99
24.78,93.76
24.79,93.85
24.81,94.11
24.83,93.95
24.84,94.16
24.86,94.19
24.87,94.04
24.89,94.28
24.91,94.09
24.92,94.35
24.94,94.16
24.95,94.23
24.97,94.47
24.99,94.38
25.00,95.05
25.02,95.57
25.03,96.77
25.05,97.58
25.07,98.13
25.08,98.82
25.10,98.84
25.11,99.01
25.13,99.01
25.15,98.75
25.16,98.80
25.18,98.46
25.19,98.20
25.21,98.06
25.23,97.51
25.24,97.31
25.26,96.86
25.28,96.41
25.29,96.31
25.31,96.14
25.32,95.76
25.34,95.62
25.35,95.43
25.37,95.31
25.39,95.14
25.40,95.02
25.42,94.88
25.43,94.73
25.45,94.57
25.47,94.33
25.48,94.16
25.50,94.04
25.52,93.87
25.53,93.73
25.55,93.87
25.56,93.76
25.58,93.68
25.59,93.42
25.61,93.44
25.63,93.66
25.64,93.44
25.66,93.64
25.67,93.66
25.69,93.47
25.71,93.64
25.72,93.49
25.74,93.66
25.76,93.52
25.77,93.56
25.79,93.61
25.80,93.83
25.82,93.68
25.83,93.85
25.85,93.87
25.87,93.66
25.88,94.21
25.90,94.52
25.91,95.59
25.93,96.41
25.95,97.51
25.96,97.77
25.98,98.44
26.00,98.41
26.01,98.65
26.03,98.41
26.04,98.49
26.06,98.10
26.07,98.15
26.09,97.65
26.11,97.53
26.12,96.79
26.14,96.38
26.15,96.26
26.17,95.98
26.20,95.50
26.20,96.34
26.22,96.36
26.23,96.69
26.25,96.69
26.27,96.77
26.28,96.55
26.30,96.81
26.31,96.65
26.33,96.91
26.35,96.67
26.36,96.96
26.38,96.98
26.39,97.08
26.41,96.93
26.43,97.22
26.44,97.17
26.46,97.46
26.47,97.36
26.49,97.72
26.51,97.58
26.52,97.75
26.54,98.10
26.55,97.98
26.57,98.08
26.59,98.25
26.60,98.63
26.62,98.39
26.63,98.68
26.65,98.75
26.67,98.80
26.68,98.65
26.70,99.01
26.71,99.01
26.73,99.85
26.75,100.33
26.76,101.42
26.78,102.14
26.79,101.66
26.81,101.83
26.83,101.93
26.84,102.07
26.86,102.02
26.87,101.71
26.89,101.62
26.91,101.59
26.92,101.40
26.94,101.07
26.95,100.44
26.97,100.28
26.99,99.70
27.00,99.44
27.02,99.23
27.03,99.44
27.05,99.04
27.07,99.15
27.08,98.94
27.10,98.92
27.11,99.08
27.13,98.84
27.15,99.01
27.16,98.80
27.18,98.94
27.19,98.68
27.21,98.87
27.23,98.89
27.24,98.82
27.26,98.70
27.27,98.96
27.29,99.06
27.31,99.11
27.32,98.99
27.34,99.06
27.35,99.42
27.37,99.18
27.39,99.47
27.40,99.27
27.42,99.56
27.43,99.63
27.45,99.47
27.47,99.68
27.48,99.49
27.50,99.75
27.51,99.56
27.53,99.80
27.55,99.61
27.56,99.58
27.58,99.90
27.59,99.87
27.61,100.71
27.63,101.33
27.64,102.45
27.66,103.34
27.67,103.48
27.69,103.79
27.71,103.72
27.72,103.65
27.74,103.55
27.75,103.22
27.77,103.05
27.79,102.91
27.80,102.88
27.82,102.55
27.83,102.33
27.85,101.76
27.87,101.33
27.88,100.99
27.90,100.99
27.92,100.73
27.93,100.42
27.95,100.18
27.96,100.11
27.98,99.94
27.99,99.85
28.01,99.70
28.03,99.78
28.04,99.61
