Time (s),Pressure (mmHg)
4.21,12.48
4.22,12.55
4.24,12.74
4.26,12.81
4.27,12.74
4.29,12.76
4.30,12.76
4.32,13.05
4.34,13.10
4.35,12.95
4.37,13.00
4.38,13.29
4.40,13.34
4.42,13.41
4.43,13.24
4.45,13.34
4.46,13.53
4.48,13.67
4.50,13.72
4.51,13.50
4.53,13.67
4.54,13.86
4.56,13.98
4.58,13.84
4.59,13.79
4.61,14.10
4.62,14.15
4.64,14.20
4.66,14.05
4.67,14.17
4.69,14.43
4.70,14.55
4.72,14.41
4.74,14.46
4.75,14.70
4.77,14.79
4.78,14.70
4.80,14.65
4.82,14.98
4.83,14.98
4.85,14.87
4.86,14.96
4.88,14.98
4.90,15.20
4.91,15.29
4.93,15.10
4.94,15.44
4.96,15.49
4.98,15.61
4.99,15.49
5.01,15.75
5.02,15.82
5.04,15.87
5.06,15.68
5.07,15.94
5.09,15.87
5.10,15.94
5.12,16.16
5.14,16.23
5.15,16.11
5.17,16.13
5.18,16.42
5.20,16.32
5.22,16.39
5.23,16.70
5.25,16.78
5.26,16.90
5.28,16.73
5.30,17.09
5.31,17.09
5.33,17.02
5.34,16.99
5.36,17.25
5.38,17.47
5.39,17.23
5.41,17.28
5.42,17.56
5.44,17.35
5.46,17.47
5.47,17.80
5.49,17.85
5.50,17.73
5.52,18.07
5.54,18.11
5.55,17.99
5.57,17.97
5.58,18.28
5.60,18.31
5.62,18.28
5.63,18.57
5.65,18.54
5.66,18.52
5.68,18.59
5.70,18.86
5.71,18.90
5.73,18.78
5.74,19.02
5.76,19.09
5.78,19.00
5.79,19.07
5.81,19.31
5.82,19.45
5.84,19.24
5.86,19.52
5.87,19.45
5.89,19.60
5.90,19.81
5.92,19.88
5.94,19.76
5.95,20.03
5.97,20.15
5.98,20.00
6.00,20.03
6.02,20.26
6.03,20.19
6.05,20.24
6.06,20.55
6.08,20.43
6.10,20.53
6.11,20.77
6.13,20.72
6.14,20.84
6.16,21.15
6.18,21.20
6.19,21.05
6.21,21.34
6.22,21.41
6.24,21.27
6.26,21.39
6.27,21.70
6.29,21.63
6.30,21.94
6.32,21.94
6.34,21.87
6.35,21.89
6.37,22.20
6.38,22.06
6.40,22.39
6.42,22.46
6.43,22.32
6.45,22.34
6.46,22.63
6.48,22.70
6.50,22.58
6.51,22.84
6.53,22.75
6.54,22.87
6.56,23.11
6.58,23.01
6.59,23.30
6.61,23.16
6.62,23.44
6.64,23.56
6.66,23.42
6.67,23.73
6.69,23.61
6.70,23.90
6.72,23.97
6.74,23.87
6.75,24.11
6.77,23.94
6.78,24.35
6.80,24.30
6.82,24.18
6.83,24.52
6.85,24.59
6.86,24.71
6.88,24.78
6.90,24.68
6.91,24.95
6.93,24.83
6.94,25.21
6.96,25.31
6.98,25.11
6.99,25.45
7.01,25.31
7.02,25.69
7.04,25.59
7.06,25.64
7.07,25.88
7.09,25.76
7.10,26.05
7.12,25.86
7.14,26.12
7.15,26.05
7.17,26.24
7.18,26.31
7.20,26.14
7.22,26.45
7.23,26.26
7.25,26.36
7.27,26.57
7.28,26.40
7.30,26.74
7.31,26.57
7.33,26.62
7.34,26.83
7.36,26.74
7.38,26.76
7.39,27.00
7.41,26.88
7.42,26.88
7.44,27.22
7.46,27.22
7.47,27.05
7.49,27.19
7.50,27.48
7.52,27.43
7.54,27.29
7.55,27.38
7.57,27.43
7.58,27.48
7.60,27.55
7.62,27.72
7.63,27.60
7.65,27.65
7.66,27.65
7.68,27.91
7.70,28.03
7.71,28.01
7.73,27.91
7.75,27.91
7.76,28.13
7.78,28.15
7.79,27.93
7.81,28.03
7.82,28.03
7.84,28.10
7.86,28.39
7.87,28.17
7.89,28.27
7.90,28.44
7.92,28.29
7.94,28.27
7.95,28.51
7.97,28.34
7.99,28.58
8.00,28.36
8.02,28.46
8.03,28.70
8.05,28.53
8.07,28.70
8.08,28.51
8.10,28.56
8.11,28.77
8.13,28.79
8.15,28.63
8.16,28.87
8.18,28.87
8.19,28.70
8.21,28.87
8.23,28.87
8.24,28.89
8.26,28.94
8.27,28.75
8.29,29.01
8.31,28.94
8.32,28.91
8.34,28.91
8.35,28.91
8.37,28.91
8.39,28.91
8.40,28.70
8.42,28.72
8.43,28.72
8.45,28.89
8.47,28.87
8.48,28.70
8.50,28.79
8.51,28.77
8.53,28.60
8.54,28.77
8.56,28.60
8.58,28.77
8.59,28.51
8.61,28.70
8.63,28.70
8.64,28.51
8.66,28.65
8.67,28.65
8.69,28.44
8.71,28.48
8.72,28.46
8.74,28.41
8.75,28.58
8.77,28.65
8.79,28.56
8.80,28.32
8.82,28.46
8.83,28.13
8.85,28.13
8.87,28.13
8.88,28.08
8.90,28.20
8.91,28.08
8.93,28.08
8.95,27.98
8.96,27.77
8.98,27.72
8.99,27.70
9.01,27.74
9.03,27.67
9.04,27.53
9.06,27.43
9.07,27.53
9.09,27.53
9.11,27.48
9.12,27.19
9.14,27.36
9.15,27.34
9.17,26.98
9.19,27.10
9.20,27.05
9.22,26.79
9.23,26.93
9.25,26.69
9.27,26.86
9.28,26.79
9.30,26.50
9.31,26.74
9.33,26.67
9.35,26.33
9.36,26.52
9.38,26.31
9.39,26.48
9.41,26.21
9.43,26.36
9.44,26.12
9.46,26.07
9.47,26.24
9.49,25.97
9.51,26.14
9.52,25.88
9.54,26.07
9.55,25.88
9.57,25.97
9.59,25.81
9.60,26.05
9.62,25.93
9.63,26.17
9.65,25.95
9.67,26.21
9.68,25.97
9.70,26.19
9.71,25.88
9.73,26.07
9.75,25.81
9.76,26.00
9.78,25.76
9.79,26.00
9.81,25.93
9.83,25.95
9.84,25.83
9.86,25.66
9.87,25.78
9.89,25.54
9.91,25.81
9.92,25.54
9.94,25.71
9.95,25.52
9.97,25.66
9.99,25.50
10.00,25.69
10.02,25.43
10.03,25.59
10.05,25.38
10.07,25.50
10.08,25.33
10.10,25.50
10.11,25.26
10.13,25.43
10.15,25.43
10.16,25.21
10.18,25.16
10.19,25.14
10.21,25.33
10.23,25.11
10.24,25.28
10.26,25.04
10.27,25.28
10.29,25.04
10.31,25.21
10.32,24.97
10.34,25.21
10.35,24.92
10.37,25.14
10.39,24.88
10.40,25.09
10.42,24.88
10.43,25.07
10.45,24.85
10.47,25.04
10.48,24.88
10.50,25.16
10.51,25.19
10.53,25.23
10.55,25.33
10.56,25.07
10.58,25.23
10.59,25.02
10.61,25.19
10.63,24.97
10.64,25.11
10.66,24.92
10.67,25.11
10.69,24.85
10.71,25.09
10.72,24.85
10.74,25.02
10.75,24.83
10.77,25.02
10.79,24.78
10.80,24.97
10.82,24.78
10.83,24.97
10.85,24.92
10.87,24.97
10.88,24.95
10.90,24.66
10.91,24.88
10.93,24.66
10.95,24.85
10.98,24.59
10.98,24.80
10.99,24.64
11.01,24.85
11.02,24.59
11.04,24.73
11.06,24.57
11.07,24.73
11.09,24.52
11.10,24.68
11.12,24.49
11.14,24.71
11.15,24.49
11.17,24.66
11.18,24.45
11.20,24.40
11.22,24.64
11.23,24.42
11.25,24.42
11.26,24.64
11.28,24.35
11.30,24.35
11.31,24.57
11.33,24.42
11.35,24.64
11.36,24.76
11.38,24.61
11.39,24.59
11.41,24.80
11.43,24.80
11.44,24.52
11.46,24.71
11.47,24.45
11.49,24.73
11.51,24.61
11.52,24.49
11.54,24.68
11.55,24.68
11.57,24.47
11.59,24.68
11.60,24.42
11.62,24.61
11.63,24.40
11.65,24.61
11.67,24.45
11.68,24.37
11.70,24.64
11.71,24.40
11.73,24.37
11.75,24.57
11.76,24.35
11.78,24.35
11.79,24.54
11.81,24.33
11.83,24.30
11.84,24.54
11.86,24.54
11.87,24.30
11.89,24.30
11.91,24.52
11.92,24.28
11.94,24.28
11.95,24.49
11.97,24.30
11.99,24.28
12.00,24.47
12.02,24.52
12.03,24.25
12.05,24.47
12.07,24.47
12.08,24.25
12.10,24.47
12.11,24.49
12.13,24.30
12.15,24.30
12.16,24.23
12.18,24.40
12.19,24.52
12.21,24.35
12.23,24.37
12.24,24.66
12.26,24.54
12.27,24.54
12.29,24.76
12.31,24.76
12.32,24.73
12.34,24.47
12.35,24.71
12.37,24.68
12.39,24.54
12.40,24.66
12.42,24.66
12.43,24.42
12.45,24.64
12.47,24.42
12.48,24.45
12.50,24.68
12.51,24.49
12.53,24.64
12.55,24.49
12.56,24.45
12.58,24.71
12.60,24.49
12.61,24.64
12.63,24.42
12.64,24.68
12.66,24.52
12.67,24.73
12.69,24.47
12.71,24.66
12.72,24.68
12.74,24.52
12.75,24.73
12.77,24.45
12.79,24.68
12.80,24.47
12.82,24.71
12.83,24.49
12.85,24.49
12.87,24.66
12.88,24.49
12.90,24.71
12.91,24.52
12.93,24.64
12.95,24.52
12.96,24.59
12.98,24.73
12.99,24.47
13.01,24.73
13.03,24.59
13.04,24.71
13.06,24.71
13.07,24.59
13.09,24.76
13.11,24.64
13.12,24.90
13.14,24.80
13.15,25.00
13.17,24.71
13.19,24.97
13.20,24.76
13.22,24.92
13.23,24.66
13.25,24.92
13.27,24.66
13.28,24.88
13.30,24.90
13.31,24.68
13.33,24.88
13.35,24.73
13.36,25.00
13.38,24.68
13.39,24.95
13.41,24.88
13.43,24.90
13.44,24.76
13.46,24.97
13.47,24.92
13.49,24.68
13.51,24.88
13.52,24.73
13.54,24.90
13.55,24.71
13.57,24.97
13.59,24.90
13.60,24.71
13.62,24.95
13.63,24.66
13.65,24.71
13.67,24.88
13.68,24.95
13.70,24.73
13.71,24.95
13.73,24.90
13.75,24.73
13.76,24.97
13.78,24.73
13.79,25.02
13.81,24.73
13.83,24.95
13.84,24.92
13.86,24.80
13.87,25.00
13.89,24.76
13.91,24.71
13.92,24.92
13.94,24.80
13.95,25.04
13.97,25.11
13.99,24.92
14.00,25.11
14.02,24.97
14.03,25.14
14.05,24.90
14.07,25.14
14.08,24.83
14.10,25.00
14.11,24.83
14.13,25.00
14.15,24.80
14.16,25.02
14.18,24.80
14.19,24.92
14.21,25.00
14.23,24.78
14.24,25.00
14.26,25.00
14.28,24.83
14.29,24.97
14.31,24.78
14.32,24.97
14.34,24.78
14.35,25.00
14.37,24.80
14.39,24.97
14.40,24.78
14.42,24.95
14.44,24.76
14.45,25.02
14.47,24.80
14.48,24.97
14.50,24.88
14.52,24.95
14.53,24.80
14.55,25.02
14.56,24.78
14.58,25.02
14.59,24.78
14.61,24.97
14.63,24.80
14.64,24.97
14.66,24.76
14.67,25.00
14.69,24.97
14.71,25.00
14.72,24.85
14.74,25.11
14.75,24.97
14.77,25.19
14.79,25.02
14.80,25.23
14.82,24.97
14.83,25.23
14.85,24.95
14.87,25.16
14.88,25.19
14.90,24.97
14.91,25.11
14.93,24.97
14.95,25.09
14.96,24.85
14.98,25.09
14.99,24.92
15.01,25.07
15.03,25.09
15.04,24.90
15.06,25.07
15.07,24.92
15.09,25.11
15.11,25.09
15.12,24.88
15.14,25.07
15.15,24.88
15.18,25.59
15.20,26.36
15.22,26.62
15.22,26.95
15.23,27.07
15.25,27.12
15.26,27.27
15.28,27.12
15.30,27.24
15.31,27.27
15.33,27.31
15.34,27.65
15.36,27.77
15.38,27.84
15.39,27.96
15.41,27.96
15.42,27.84
15.44,27.91
15.46,27.93
15.47,28.01
15.49,28.10
15.50,28.08
15.52,28.17
15.54,28.22
15.55,28.51
15.57,28.63
15.58,28.72
15.60,28.82
15.62,28.89
15.63,28.99
15.65,28.79
15.66,28.82
15.68,28.84
15.70,28.87
15.71,28.96
15.73,29.01
15.74,29.06
15.76,29.08
15.78,29.10
15.79,29.34
15.81,29.39
15.82,29.49
15.84,29.46
15.86,29.30
15.87,29.37
15.89,29.34
15.90,29.58
15.92,29.63
15.94,29.65
15.95,29.49
15.97,29.49
15.98,29.65
16.00,29.51
16.02,29.77
16.03,29.80
16.05,29.82
16.06,29.68
16.08,29.89
16.10,29.92
16.11,29.70
16.13,29.73
16.14,29.89
16.16,29.96
16.18,29.80
16.19,29.96
16.21,29.85
16.22,30.13
16.24,30.08
16.26,29.92
16.27,30.11
16.29,29.92
16.30,30.13
16.32,30.08
16.34,30.06
16.35,30.23
16.37,30.20
16.38,30.04
16.40,30.25
16.42,30.25
16.43,30.06
16.45,30.11
16.46,30.35
16.48,30.18
16.50,30.47
16.51,30.47
16.53,30.30
16.54,30.35
16.56,30.56
16.58,30.35
16.59,30.35
16.61,30.44
16.62,30.37
16.64,30.54
16.66,30.47
16.67,30.35
16.69,30.39
16.70,30.18
16.72,30.25
16.74,30.42
16.75,30.37
16.77,30.49
16.78,30.23
16.80,30.30
16.82,30.49
16.83,30.44
16.85,30.32
16.86,30.49
16.88,30.51
16.90,30.32
16.91,30.49
16.93,30.42
16.94,30.30
16.96,30.49
16.98,30.44
16.99,30.28
17.01,30.42
17.02,30.30
17.04,30.39
17.06,30.20
17.07,30.56
17.09,30.23
17.11,30.47
17.12,30.42
17.14,30.59
17.15,30.25
17.17,30.42
17.18,30.28
17.20,30.47
17.22,30.47
17.23,30.32
17.25,30.51
17.26,30.20
17.28,30.35
17.30,30.47
17.31,30.28
17.33,30.42
17.34,30.56
17.36,30.47
17.38,30.49
17.39,30.59
17.41,30.56
17.42,30.47
17.44,30.32
17.46,30.61
17.47,30.32
17.49,30.54
17.50,30.35
17.52,30.37
17.54,30.49
17.55,30.35
17.57,30.51
17.58,30.28
17.60,30.28
17.62,30.47
17.63,30.23
17.65,30.51
17.66,30.47
17.68,30.30
17.70,30.51
17.71,30.23
17.73,30.44
17.74,30.23
17.76,30.25
17.78,30.37
17.79,30.18
17.81,30.18
17.82,30.35
17.84,30.18
17.86,30.18
17.87,30.39
17.89,30.39
17.90,30.23
17.92,30.35
17.94,30.20
17.95,30.42
17.97,30.11
17.98,30.18
18.00,30.28
18.02,30.25
18.03,30.37
18.05,30.16
18.07,30.16
18.08,30.39
18.10,30.32
18.13,31.57
18.14,31.78
18.16,31.92
18.18,31.88
18.19,32.04
18.19,32.19
18.21,32.38
18.22,32.47
18.24,32.59
18.26,32.64
18.27,32.95
18.29,33.02
18.30,33.12
18.32,33.19
18.34,33.21
18.35,33.33
18.37,33.36
18.38,33.36
18.40,33.43
18.42,33.36
18.43,33.55
18.45,33.57
18.46,33.62
18.48,33.64
18.50,33.74
18.51,33.86
18.53,33.84
18.54,33.64
18.56,33.69
18.58,33.74
18.59,33.79
18.61,33.81
18.62,34.07
18.64,34.12
18.66,34.17
18.67,34.03
18.69,34.05
18.70,34.07
18.72,34.31
18.74,34.38
18.75,34.41
18.77,34.19
18.78,34.22
18.80,34.31
18.82,34.55
18.83,34.55
18.85,34.58
18.86,34.41
18.88,34.62
18.90,34.60
18.91,34.43
18.93,34.72
18.94,34.55
18.96,34.53
18.98,34.74
18.99,34.79
19.01,34.84
19.02,34.89
19.04,34.72
19.06,34.93
19.07,34.74
19.09,34.74
19.10,34.98
19.12,34.81
19.15,34.98
19.17,35.24
19.17,35.17
19.18,35.34
19.22,35.36
19.22,35.17
19.25,35.34
19.26,35.13
19.28,35.15
19.30,35.36
19.31,35.10
19.33,35.34
19.34,35.34
19.36,35.17
19.38,35.10
19.39,35.39
19.41,35.20
19.41,35.39
19.44,35.41
19.46,35.17
19.47,35.34
19.49,35.27
19.50,35.41
19.52,35.22
19.54,35.44
19.55,35.22
19.57,35.39
19.58,35.44
19.60,35.29
19.62,35.41
19.63,35.24
19.65,35.46
19.66,35.29
19.68,35.41
19.70,35.51
19.71,35.29
19.73,35.48
19.74,35.51
19.74,35.36
19.76,35.48
19.78,35.53
19.79,35.34
19.81,35.39
19.82,35.48
19.84,35.53
19.86,35.36
19.87,35.51
19.89,35.51
19.90,35.32
19.92,35.51
19.94,35.36
19.95,35.32
19.97,35.58
19.98,35.36
20.00,35.46
20.02,35.58
20.03,35.44
20.05,35.70
20.06,35.60
20.08,35.79
20.10,35.79
20.11,35.53
20.13,35.75
20.15,35.58
20.16,35.56
20.18,35.53
20.19,35.65
20.21,35.68
20.23,35.44
20.24,35.70
20.26,35.48
20.27,35.56
20.29,35.46
20.30,35.68
20.32,35.48
20.34,35.63
20.35,35.53
20.37,35.58
20.38,35.65
20.40,35.39
20.42,35.53
20.43,35.60
20.45,35.39
20.46,35.58
20.48,35.39
20.50,35.53
20.51,35.46
20.53,35.51
20.54,35.56
20.56,35.39
20.58,35.53
20.59,35.53
20.61,35.46
20.62,35.36
20.64,35.48
20.66,35.53
20.67,35.34
20.69,35.29
20.70,35.51
20.72,35.27
20.74,35.58
20.75,35.29
20.77,35.48
20.79,35.29
20.80,35.53
20.82,35.29
20.83,35.41
20.85,35.29
20.86,35.32
20.88,35.63
20.90,35.44
20.91,35.68
20.93,35.60
20.95,35.56
20.96,35.53
20.98,35.56
20.99,35.44
21.01,35.48
21.03,35.46
21.04,35.39
21.06,35.51
21.09,36.99
21.10,36.77
21.10,36.99
21.14,37.25
21.15,37.42
21.15,37.37
21.18,37.40
21.18,37.47
21.22,37.59
21.22,37.68
21.25,37.73
21.25,37.78
21.28,37.85
21.28,37.92
21.31,37.90
21.33,37.99
21.34,38.09
21.36,38.14
21.38,38.23
21.39,38.28
21.41,38.33
21.42,38.42
21.44,38.64
21.46,38.73
21.47,38.80
21.49,38.85
21.50,38.90
21.50,39.02
21.54,39.00
21.55,39.07
21.57,38.85
21.58,38.92
21.60,38.97
21.62,39.19
21.63,39.23
21.65,39.26
21.66,39.09
21.68,39.09
21.70,39.33
21.71,39.38
21.73,39.21
21.74,39.21
21.76,39.45
21.78,39.33
21.79,39.66
21.81,39.76
21.81,39.98
21.84,39.78
21.86,39.83
21.87,39.74
21.89,40.10
21.90,39.90
21.92,39.81
21.94,40.02
21.95,39.93
21.97,39.78
21.98,40.14
22.00,39.90
22.02,39.88
22.03,40.17
22.05,39.95
22.06,40.12
22.08,40.21
22.10,40.00
22.11,40.26
22.13,40.02
22.13,40.24
22.14,40.14
22.18,40.10
22.19,40.38
22.21,40.12
22.22,40.12
22.22,40.33
22.26,40.14
22.27,40.38
22.29,40.38
22.30,40.17
22.30,40.43
22.32,40.24
22.35,40.21
22.37,40.38
22.38,40.33
22.38,40.45
22.40,40.26
22.42,40.31
22.43,40.50
22.45,40.36
22.46,40.50
22.48,40.26
22.50,40.48
22.51,40.31
22.53,40.53
22.54,40.33
22.56,40.31
22.58,40.50
22.59,40.36
22.61,40.29
22.62,40.57
22.64,40.36
22.66,40.60
22.67,40.33
22.69,40.45
22.70,40.76
22.72,40.86
22.74,40.60
22.75,40.88
22.77,40.74
22.78,40.84
22.80,40.69
22.82,40.81
22.83,40.60
22.85,40.69
22.86,40.57
22.88,40.79
22.90,40.76
22.91,40.48
22.93,40.67
22.95,40.48
22.96,40.69
22.98,40.67
22.99,40.53
23.01,40.74
23.03,40.72
23.04,40.55
23.06,40.72
23.07,40.64
23.09,40.50
23.10,40.69
23.12,40.72
23.14,40.45
23.15,40.60
23.17,40.45
23.18,40.67
23.20,40.45
23.22,40.64
23.23,40.67
23.25,40.45
23.27,40.57
23.28,40.41
23.30,40.45
23.31,40.64
23.33,40.43
23.35,40.60
23.36,40.64
23.38,40.62
23.39,40.45
23.41,40.45
23.43,40.57
23.44,40.38
23.46,40.53
23.47,40.45
23.49,40.53
23.51,40.45
23.52,40.60
23.54,40.55
23.55,40.79
23.57,40.72
23.58,40.69
23.60,40.88
23.62,40.67
23.63,40.57
23.65,40.81
23.66,40.76
23.68,40.50
23.70,40.69
23.71,40.74
23.73,40.43
23.75,40.60
23.76,40.64
23.78,40.38
23.79,40.57
23.81,40.43
23.84,41.98
23.86,41.74
23.87,42.27
23.89,42.17
23.90,42.32
23.92,42.60
23.94,42.65
23.95,42.77
23.97,42.89
23.98,42.75
24.00,42.79
24.02,42.89
24.03,42.94
24.05,43.20
24.06,43.27
24.08,43.37
24.10,43.46
24.11,43.46
24.13,43.51
24.14,43.56
24.16,43.44
24.18,43.46
24.19,43.73
24.21,43.80
24.22,43.63
24.24,43.68
24.26,43.70
24.27,44.01
24.29,44.04
24.30,43.89
24.32,43.92
24.34,44.16
24.35,44.25
24.37,44.18
24.38,44.25
24.40,44.59
24.42,44.66
24.43,44.52
24.45,44.71
24.46,44.71
24.48,44.47
24.50,44.73
24.51,44.75
24.53,44.59
24.54,44.56
24.56,44.90
24.58,44.68
24.59,44.85
24.61,44.66
24.62,44.87
24.64,44.92
24.66,44.78
24.67,45.06
24.69,45.04
24.70,44.80
24.72,45.09
24.74,44.92
24.75,44.90
24.77,45.16
24.78,44.99
24.80,45.11
24.82,44.92
24.83,45.16
24.85,44.99
24.86,45.23
24.86,45.04
24.88,45.23
24.90,45.02
24.91,45.26
24.93,45.33
24.94,45.14
24.96,45.33
24.98,45.14
24.99,45.35
25.01,45.11
25.02,45.16
25.04,45.42
25.06,45.16
25.07,45.42
25.09,45.23
25.10,45.40
25.12,45.23
25.14,45.45
25.15,45.23
25.17,45.45
25.18,45.23
25.20,45.49
25.22,45.45
25.23,45.71
25.25,45.59
25.27,45.83
25.28,45.66
25.30,45.83
25.31,45.78
25.33,45.78
25.34,45.61
25.36,45.73
25.38,45.78
25.39,45.57
25.41,45.71
25.42,45.47
25.44,45.69
25.46,45.47
25.47,45.69
25.49,45.42
25.50,45.64
25.52,45.45
25.54,45.69
25.55,45.57
25.57,45.66
25.58,45.71
25.60,45.45
25.62,45.69
25.63,45.49
25.65,45.59
25.66,45.45
25.68,45.59
25.70,45.42
25.71,45.61
25.73,45.42
25.74,45.57
25.76,45.42
25.78,45.42
25.79,45.61
25.81,45.38
25.83,45.54
25.84,45.71
25.86,45.47
25.87,45.35
25.89,45.69
25.90,45.45
25.92,45.35
25.94,45.61
25.95,45.64
25.97,45.49
25.98,45.61
26.00,45.59
26.02,45.40
26.03,45.49
26.05,45.35
26.07,45.45
26.08,45.69
26.10,45.83
26.11,45.69
26.13,45.90
26.15,45.95
26.16,45.73
26.18,45.85
26.19,45.66
26.21,45.78
26.23,45.59
26.24,45.59
26.26,45.73
26.27,45.57
26.29,45.69
26.30,45.66
26.32,45.71
26.34,45.47
26.35,45.45
26.37,45.59
26.39,45.64
26.40,45.49
26.42,45.40
26.43,45.47
26.45,45.59
26.46,45.38
26.48,45.59
26.50,45.61
26.51,45.38
26.53,45.52
26.54,45.35
26.56,45.33
26.58,45.49
26.59,45.49
26.61,45.61
26.62,45.33
26.64,45.45
26.67,47.07
26.69,46.74
26.70,46.86
26.72,47.22
26.74,47.38
26.75,47.26
26.77,47.36
26.78,47.41
26.80,47.81
26.82,47.91
26.83,47.74
26.85,47.84
26.86,48.12
26.88,47.98
26.90,48.05
26.91,48.34
26.93,48.15
26.94,48.48
26.96,48.60
26.98,48.58
26.99,48.94
27.01,49.01
27.02,48.86
27.04,48.84
27.06,48.96
27.07,49.13
27.09,48.96
27.10,48.94
27.12,49.20
27.14,49.03
27.15,49.32
27.17,49.29
27.18,49.05
27.20,49.25
27.22,49.17
27.23,49.25
27.25,49.51
27.26,49.34
27.28,49.56
27.30,49.37
27.31,49.58
27.33,49.65
27.34,49.39
27.36,49.68
27.38,49.53
27.39,49.53
27.41,49.75
27.42,49.53
27.44,49.53
27.44,49.75
27.46,49.60
27.47,49.82
27.50,49.91
27.52,49.70
27.52,49.89
27.54,49.72
27.55,49.99
27.58,49.82
27.60,50.01
27.62,49.80
27.62,49.91
27.63,49.87
27.65,50.06
27.66,50.03
27.68,49.87
27.70,50.11
27.71,49.89
27.73,50.13
27.74,50.11
27.76,50.15
27.78,50.42
27.79,50.23
27.81,50.51
27.82,50.25
27.84,50.46
27.86,50.23
27.87,50.44
27.89,50.20
27.90,50.39
27.92,50.49
27.94,50.18
27.95,50.42
27.97,50.23
27.98,50.44
28.00,50.18
28.02,50.39
28.03,50.25
28.05,50.27
28.06,50.51
