Time (s),Pressure (mmHg)
2.63,17.37
2.64,17.75
2.66,17.82
2.67,17.71
2.69,17.82
2.71,17.90
2.72,17.99
2.74,18.06
2.75,18.14
2.77,18.28
2.79,18.35
2.80,18.45
2.82,18.49
2.83,18.73
2.85,18.85
2.87,18.97
2.88,19.09
2.90,19.23
2.91,19.38
2.93,19.45
2.95,19.59
2.96,19.64
2.98,19.71
2.99,19.66
3.01,19.83
3.03,19.78
3.04,19.83
3.06,20.00
3.07,20.26
3.09,20.38
3.10,20.52
3.12,20.55
3.14,20.52
3.15,20.60
3.17,20.76
3.19,20.84
3.20,20.93
3.22,21.29
3.23,21.41
3.25,21.53
3.26,21.65
3.28,21.60
3.30,21.79
3.31,21.93
3.33,21.98
3.35,22.20
3.36,22.56
3.38,22.48
3.39,22.70
3.41,22.87
3.43,22.72
3.44,22.89
3.46,23.01
3.47,23.11
3.49,23.46
3.51,23.58
3.52,23.68
3.54,23.61
3.55,23.75
3.57,23.82
3.58,23.99
3.60,24.32
3.62,24.47
3.63,24.56
3.65,24.51
3.66,24.61
3.68,24.90
3.70,25.02
3.71,25.16
3.73,25.28
3.75,25.18
3.76,25.33
3.78,25.49
3.79,25.83
3.81,25.95
3.83,26.14
3.84,26.02
3.86,26.14
3.87,26.45
3.89,26.57
3.91,26.71
3.92,26.64
3.94,26.95
3.95,27.10
3.97,27.17
3.99,27.12
4.00,27.24
4.02,27.60
4.03,27.72
4.05,27.64
4.07,27.74
4.08,28.15
4.10,28.19
4.11,28.12
4.13,28.48
4.15,28.60
4.16,28.48
4.18,28.79
4.19,28.98
4.21,28.86
4.23,28.96
4.24,29.32
4.26,29.32
4.27,29.48
4.29,29.87
4.31,30.01
4.32,30.01
4.34,30.34
4.35,30.34
4.37,30.30
4.39,30.66
4.40,30.77
4.42,30.68
4.43,30.99
4.45,31.16
4.47,31.13
4.48,31.40
4.50,31.49
4.51,31.47
4.53,31.83
4.55,31.90
4.56,31.83
4.58,32.14
4.59,32.28
4.61,32.21
4.63,32.52
4.64,32.71
4.66,32.69
4.67,33.02
4.69,32.85
4.71,33.26
4.72,33.33
4.74,33.24
4.75,33.62
4.77,33.76
4.79,33.69
4.80,34.02
4.82,33.95
4.83,34.29
4.85,34.43
4.87,34.60
4.88,34.50
4.90,34.60
4.91,34.98
4.93,34.88
4.95,35.24
4.96,35.19
4.98,35.51
4.99,35.43
5.01,35.86
5.03,35.98
5.04,35.94
5.06,36.25
5.07,36.17
5.09,36.46
5.11,36.39
5.12,36.77
5.14,36.77
5.15,37.06
5.17,37.20
5.19,37.25
5.20,37.54
5.22,37.42
5.23,37.75
5.25,37.73
5.27,37.87
5.28,38.23
5.30,38.37
5.31,38.59
5.33,38.61
5.35,39.04
5.36,38.97
5.38,39.35
5.39,39.28
5.41,39.59
5.43,39.57
5.44,39.90
5.46,40.07
5.47,40.14
5.49,40.28
5.51,40.31
5.52,40.67
5.54,40.57
5.55,40.76
5.57,41.10
5.59,41.02
5.60,41.41
5.62,41.57
5.63,41.53
5.65,41.91
5.67,41.84
5.68,42.24
5.70,42.46
5.71,42.39
5.73,42.55
5.75,42.86
5.76,42.82
5.78,42.96
5.79,43.44
5.81,43.29
5.83,43.46
5.84,43.77
5.86,43.68
5.87,44.18
5.89,44.32
5.91,44.25
5.92,44.56
5.94,44.87
5.95,44.92
5.97,44.94
5.99,45.04
6.00,45.40
6.02,45.42
6.03,45.49
6.05,45.90
6.07,46.11
6.08,45.99
6.10,46.18
6.11,46.61
6.13,46.78
6.15,46.81
6.16,47.14
6.18,47.36
6.19,47.33
6.21,47.40
6.23,47.83
6.24,47.98
6.26,48.00
6.27,48.34
6.29,48.55
6.31,48.69
6.32,48.77
6.34,48.93
6.35,49.46
6.37,49.72
6.39,49.77
6.40,50.03
6.42,50.51
6.43,50.65
6.45,50.82
6.47,50.77
6.48,50.94
6.50,51.06
6.51,51.47
6.53,51.39
6.55,51.78
6.56,52.01
6.58,51.99
6.59,52.13
6.61,52.30
6.63,52.68
6.64,52.78
6.66,52.97
6.67,52.92
6.69,53.09
6.71,53.35
6.72,53.50
6.74,53.95
6.75,54.07
6.77,54.26
6.79,54.43
6.80,54.67
6.82,54.64
6.83,54.74
6.85,54.98
6.87,55.14
6.88,55.38
6.90,55.50
6.91,55.69
6.93,55.89
6.95,56.24
6.96,56.41
6.98,56.55
6.99,56.77
7.01,56.84
7.03,56.86
7.04,57.10
7.06,57.27
7.08,57.39
7.09,57.89
7.11,57.82
7.12,58.01
7.14,58.37
7.16,58.54
7.17,58.66
7.19,58.87
7.20,58.99
7.22,59.16
7.24,59.37
7.25,59.54
7.27,59.66
7.28,59.92
7.30,60.09
7.32,60.31
7.33,60.52
7.35,60.88
7.36,61.02
7.38,61.33
7.40,61.60
7.41,61.83
7.43,62.03
7.44,62.41
7.46,62.57
7.47,62.79
7.49,62.72
7.51,62.93
7.52,63.27
7.54,63.44
7.56,63.41
7.57,63.63
7.59,63.75
7.60,63.94
7.62,64.32
7.64,64.34
7.65,64.56
7.67,64.82
7.68,65.16
7.70,65.39
7.71,65.35
7.73,65.75
7.75,65.97
7.76,65.94
7.78,66.11
7.80,66.45
7.81,66.66
7.83,66.68
7.84,66.83
7.86,67.19
7.88,67.42
7.89,67.38
7.91,67.81
7.92,68.17
7.94,68.05
7.95,68.45
7.97,68.69
7.99,68.69
8.00,69.03
8.02,69.24
8.03,69.31
8.05,69.50
8.07,69.89
8.08,69.89
8.10,70.05
8.12,70.46
8.13,70.55
8.15,70.60
8.16,70.94
8.18,71.15
8.20,71.42
8.21,71.49
8.23,71.65
8.24,71.61
8.26,71.85
8.28,72.25
8.29,72.23
8.31,72.30
8.32,72.71
8.34,72.80
8.36,72.73
8.37,73.18
8.39,73.28
8.40,73.88
8.42,74.78
8.43,75.09
8.45,75.64
8.47,75.64
8.48,76.12
8.50,76.07
8.52,76.29
8.53,76.58
8.55,76.62
8.56,77.01
8.58,76.93
8.60,77.32
8.61,77.24
8.63,77.60
8.64,77.56
8.66,77.89
8.68,77.84
8.69,78.30
8.71,78.27
8.72,78.56
8.74,78.96
8.76,78.96
8.77,79.42
8.79,79.37
8.80,79.75
8.82,79.75
8.84,80.11
8.86,80.06
8.88,78.25
8.90,78.42
8.91,78.15
8.93,78.44
8.94,78.18
8.96,78.37
8.98,78.22
8.99,78.27
9.01,78.34
9.02,78.56
9.04,78.61
9.06,78.68
9.07,78.70
9.09,78.82
9.10,78.70
9.12,78.80
9.14,78.87
9.15,78.92
9.17,79.04
9.18,79.06
9.20,79.13
9.22,79.23
9.23,79.47
9.25,79.47
9.26,79.54
9.28,79.63
9.30,79.68
9.31,79.78
9.33,79.83
9.34,79.87
9.36,79.90
9.38,79.97
9.39,79.75
9.41,80.06
9.42,80.04
9.44,80.26
9.46,80.45
9.47,80.95
9.49,81.52
9.50,81.90
9.52,82.38
9.53,82.76
9.55,83.10
9.57,83.36
9.58,83.67
9.60,83.74
9.62,83.91
9.63,83.91
9.65,83.74
9.66,83.79
9.68,83.79
9.70,83.74
9.71,83.93
9.73,83.93
9.74,83.91
9.76,83.93
9.78,83.79
9.79,83.86
9.81,83.84
9.82,83.98
9.84,84.27
9.86,84.32
9.87,84.36
9.89,84.22
9.90,84.34
9.92,84.60
9.94,84.58
9.95,84.72
9.97,84.77
9.98,84.63
10.00,84.68
10.02,84.89
10.03,84.94
10.05,84.96
10.06,84.99
10.08,84.79
10.10,84.77
10.11,85.08
10.13,85.15
10.14,84.99
10.16,85.06
10.18,85.06
10.19,85.34
10.21,85.42
10.22,85.20
10.24,85.27
10.26,85.37
10.27,85.65
10.29,85.54
10.30,85.82
10.32,85.65
10.34,85.68
10.35,85.99
10.37,86.16
10.38,86.06
10.40,86.08
10.42,86.44
10.43,86.56
10.45,86.42
10.46,86.75
10.48,87.42
10.50,87.88
10.51,88.50
10.53,88.74
10.54,89.07
10.56,89.57
10.58,89.88
10.59,89.81
10.61,90.17
10.62,90.22
10.64,90.12
10.66,90.39
10.67,90.41
10.69,90.19
10.70,90.41
10.72,90.31
10.74,90.12
10.75,90.31
10.77,90.07
10.78,90.12
10.80,90.36
10.82,90.46
10.83,90.29
10.85,90.41
10.86,90.67
10.88,90.77
10.90,90.91
10.91,91.03
10.93,90.79
10.94,91.05
10.96,90.96
10.98,91.01
10.99,91.22
11.01,91.08
11.01,91.13
11.02,91.20
11.04,91.22
11.06,91.27
11.07,91.29
11.09,91.34
11.10,91.65
11.12,91.72
11.14,91.53
11.15,91.87
11.17,91.72
11.18,92.11
11.20,92.23
11.22,91.99
11.23,92.39
11.25,92.32
11.26,92.39
11.28,92.68
11.30,92.63
11.31,92.99
11.33,93.09
11.34,92.99
11.36,93.32
11.38,93.23
11.39,93.32
11.41,93.68
11.42,93.56
11.44,93.92
11.46,94.06
11.47,94.16
11.49,94.28
11.50,94.47
11.52,95.16
11.54,95.47
11.55,96.24
11.57,96.50
11.58,97.10
11.60,97.19
11.62,97.41
11.63,97.89
11.65,97.89
11.66,98.32
11.68,98.25
11.70,98.25
11.71,98.58
11.73,98.29
11.74,98.63
11.76,98.34
11.78,98.44
11.79,98.17
11.81,98.29
11.83,98.37
11.84,98.10
11.86,98.32
11.87,98.15
11.89,98.34
11.91,98.39
11.92,98.20
11.94,98.41
11.95,98.22
11.97,98.51
11.98,98.37
12.00,98.58
12.02,98.63
12.03,98.48
12.05,98.75
12.07,98.84
12.08,98.70
12.10,99.01
12.11,98.87
12.13,99.20
12.14,99.27
12.16,99.20
12.18,99.46
12.19,99.42
12.21,99.80
12.23,99.66
12.24,99.78
12.26,100.09
12.27,100.06
12.29,100.35
12.30,100.42
12.32,100.35
12.34,100.66
12.35,100.52
12.37,100.80
12.38,100.99
12.40,100.75
12.42,101.02
12.43,100.92
12.45,101.21
12.47,101.14
12.48,101.21
12.50,101.57
12.51,101.40
12.53,101.78
12.55,101.90
12.56,101.97
12.58,102.59
12.59,102.86
12.61,103.29
12.62,103.98
12.64,104.17
12.66,104.46
12.67,104.94
12.69,105.10
12.71,105.03
12.72,105.29
12.74,105.53
12.75,105.56
12.77,105.68
12.79,106.06
12.80,105.82
12.82,105.68
12.83,105.89
12.85,105.51
12.87,105.44
12.88,105.60
12.90,105.34
12.91,105.27
12.93,105.58
12.95,105.20
12.96,105.17
12.98,105.37
12.99,105.17
13.01,105.17
13.02,105.51
13.04,105.37
13.06,105.41
13.07,105.77
13.09,105.68
13.10,105.92
13.12,106.01
13.14,106.15
13.15,106.06
13.17,106.37
13.18,106.49
13.20,106.30
13.22,106.39
13.23,106.70
13.25,106.82
13.27,106.66
13.28,106.92
13.30,107.09
13.31,106.87
13.33,107.04
13.35,107.37
13.36,107.49
13.38,107.42
13.39,107.52
13.41,107.80
13.43,107.99
13.44,107.78
13.46,107.85
13.47,108.23
13.49,108.30
13.51,108.21
13.52,108.28
13.54,108.59
13.55,108.81
13.57,108.90
13.59,109.24
13.60,109.91
13.62,110.02
13.63,110.26
13.65,110.74
13.67,110.98
13.68,111.15
13.70,110.93
13.71,111.00
13.73,111.27
13.75,111.29
13.76,111.39
13.78,111.15
13.79,111.20
13.81,111.31
13.83,111.22
13.84,111.17
13.86,111.03
13.87,111.22
13.89,111.31
13.91,111.39
13.92,111.24
13.94,111.27
13.95,111.34
13.97,111.65
13.99,111.75
14.00,111.55
14.02,111.65
14.03,111.86
14.05,112.03
14.07,112.10
14.08,111.91
14.10,112.10
14.11,112.46
14.13,112.56
14.15,112.63
14.16,112.51
14.18,112.56
14.19,112.68
14.21,112.80
14.23,113.11
14.24,113.15
14.26,113.06
14.27,113.13
14.29,113.20
14.31,113.25
14.32,113.58
14.34,113.70
14.35,113.58
14.37,113.58
14.39,113.73
14.40,114.01
14.42,114.11
14.43,114.18
14.45,114.09
14.47,114.18
14.48,114.23
14.50,114.42
14.51,114.54
14.53,114.97
14.55,115.30
14.56,115.78
14.58,115.93
14.59,116.24
14.61,116.50
14.63,116.67
14.64,116.86
14.66,116.98
14.67,117.26
14.69,117.34
14.71,117.38
14.72,117.46
14.74,117.46
14.75,117.29
14.77,117.26
14.79,117.12
14.80,117.03
14.82,117.17
14.83,117.22
14.85,117.31
14.87,117.41
14.88,117.26
14.90,117.57
14.91,117.41
14.93,117.41
14.95,117.43
14.96,117.57
14.98,117.62
14.99,117.69
15.01,118.00
15.03,118.08
15.04,118.20
15.06,118.29
15.07,118.34
15.09,118.43
15.11,118.58
15.12,118.67
15.14,118.75
15.15,118.65
15.17,118.70
15.19,118.82
15.20,118.86
15.22,119.01
15.23,119.08
15.25,119.41
15.27,119.49
15.28,119.58
15.30,119.70
15.31,119.72
15.33,119.87
15.35,119.92
15.36,120.08
