Time (s),Pressure (mmHg)
2.77,3.22
2.78,3.03
2.80,3.17
2.82,3.05
2.83,3.01
2.85,3.15
2.86,3.01
2.88,3.15
2.90,3.03
2.91,2.98
2.93,3.22
2.94,3.20
2.96,3.01
2.98,3.22
2.99,2.98
3.01,3.05
3.02,2.96
3.04,2.98
3.05,3.17
3.07,2.96
3.09,3.20
3.10,2.98
3.12,3.01
3.14,3.03
3.15,3.17
3.17,2.96
3.18,3.20
3.20,3.01
3.22,3.15
3.23,2.98
3.25,3.01
3.26,3.03
3.28,3.22
3.30,3.03
3.31,3.25
3.33,3.22
3.34,2.96
3.36,3.03
3.38,3.03
3.39,3.17
3.41,3.22
3.42,3.22
3.44,3.20
3.46,2.98
3.47,3.13
3.49,2.96
3.50,2.94
3.52,3.15
3.54,2.96
3.55,3.03
3.57,3.20
3.58,3.03
3.60,3.05
3.62,3.05
3.63,3.03
3.65,3.03
3.66,2.96
3.68,3.22
3.70,3.15
3.71,3.17
3.73,3.03
3.74,2.96
3.76,3.20
3.78,2.96
3.79,2.96
3.81,3.20
3.82,3.15
3.84,3.20
3.86,3.03
3.87,3.17
3.89,3.01
3.90,3.25
3.92,3.22
3.94,3.01
3.95,3.22
3.97,3.03
3.98,3.25
4.00,3.25
4.02,3.03
4.03,3.20
4.05,3.01
4.06,3.22
4.08,3.03
4.10,3.01
4.11,3.25
4.13,2.98
4.14,3.22
4.16,3.17
4.18,3.08
4.19,3.17
4.21,2.98
4.22,3.20
4.24,2.96
4.26,2.96
4.27,3.17
4.29,2.94
4.30,3.17
4.32,3.03
4.34,2.96
4.35,3.22
4.37,3.03
4.38,3.17
4.40,3.01
4.42,3.01
4.43,3.22
4.45,2.98
4.46,3.20
4.48,2.98
4.50,3.03
4.51,3.22
4.53,3.03
4.54,3.25
4.56,3.03
4.58,3.17
4.59,2.96
4.61,2.98
4.62,3.22
4.64,3.05
4.66,3.20
4.67,2.98
4.69,3.22
4.70,3.03
4.72,2.96
4.74,3.22
4.75,3.20
4.77,3.22
4.78,3.03
4.80,3.17
4.82,3.22
4.83,3.01
4.85,3.25
4.86,3.03
4.88,3.22
4.90,3.25
4.91,3.22
4.93,2.98
4.94,3.20
4.96,3.03
4.98,2.96
4.99,3.17
5.01,3.22
5.02,3.22
5.04,3.05
5.06,3.17
5.07,2.98
5.09,3.01
5.10,2.96
5.12,3.25
5.14,3.01
5.15,3.25
5.17,2.98
5.18,3.17
5.20,3.03
5.22,3.22
5.23,3.20
5.25,3.01
5.26,3.15
5.28,3.03
5.30,3.17
5.31,3.01
5.33,3.17
5.34,3.17
5.36,3.25
5.38,3.08
5.39,3.22
5.41,3.03
5.42,3.20
5.44,3.05
5.46,3.20
5.47,2.98
5.49,3.22
5.50,3.17
5.52,2.98
5.54,3.25
5.55,3.22
5.57,3.20
5.59,3.27
5.60,3.22
5.62,2.98
5.63,3.20
5.65,2.94
5.66,3.17
5.68,3.03
5.70,3.22
5.71,2.98
5.73,3.22
5.74,3.15
5.76,3.20
5.78,2.98
5.79,3.20
5.81,3.20
5.83,3.20
5.84,3.15
5.86,2.94
5.87,3.20
5.89,2.98
5.90,3.20
5.92,3.01
5.94,3.15
5.95,2.98
5.97,3.20
5.99,3.01
6.00,3.20
6.02,3.03
6.03,3.20
6.05,3.22
6.07,2.98
6.08,2.96
6.10,3.22
6.11,2.96
6.13,3.13
6.15,3.01
6.16,3.03
6.18,2.96
6.19,3.03
6.21,3.22
6.23,3.22
6.24,3.01
6.26,3.25
6.27,3.22
6.29,3.25
6.31,3.01
6.32,3.03
6.34,3.22
6.35,2.98
6.37,2.98
6.39,3.13
6.40,3.13
6.42,3.13
6.43,3.15
6.45,3.17
6.47,2.98
6.48,2.98
6.50,3.17
6.51,3.20
6.53,2.94
6.55,3.15
6.56,3.01
6.58,3.20
6.59,2.96
6.61,3.13
6.62,2.91
6.64,3.22
6.66,2.98
6.67,3.17
6.69,3.17
6.71,3.17
6.72,3.01
6.74,3.17
6.75,3.03
6.77,3.17
6.78,2.98
6.80,3.20
6.82,3.01
6.83,3.17
6.85,2.98
6.87,3.17
6.88,2.96
6.90,3.13
6.91,2.94
6.93,3.17
6.95,2.94
6.96,3.15
6.98,3.15
6.99,3.17
7.01,2.94
7.03,2.91
7.04,3.17
7.06,2.86
7.07,2.96
7.09,2.94
7.11,3.10
7.12,2.91
7.14,2.94
7.15,3.05
7.17,2.96
7.19,2.98
7.20,2.98
7.22,3.20
7.23,2.94
7.25,3.20
7.27,2.96
7.28,2.96
7.30,3.13
7.31,3.15
7.33,2.94
7.35,3.20
7.36,3.17
7.38,3.22
7.39,3.17
7.41,2.98
7.43,3.10
7.44,3.15
7.46,2.96
7.47,2.96
7.49,3.15
7.51,2.94
7.52,3.10
7.54,2.98
7.55,3.13
7.57,2.94
7.59,3.20
7.60,3.01
7.62,3.15
7.63,3.17
7.65,2.98
7.67,3.17
7.68,2.98
7.70,3.17
7.71,2.98
7.73,3.17
7.75,2.96
7.76,3.15
7.78,3.17
7.79,3.03
7.81,3.13
7.83,3.03
7.84,3.20
7.86,3.03
7.87,3.25
7.89,3.20
7.91,3.01
7.92,3.22
7.94,3.03
7.95,3.25
7.97,3.05
7.99,3.25
8.00,2.98
8.02,3.17
8.03,3.05
8.05,3.22
8.07,3.08
8.08,3.25
8.10,3.25
8.11,3.05
8.13,3.03
8.15,3.03
8.16,3.08
8.18,3.03
8.19,3.20
8.21,3.20
8.23,3.22
8.24,3.01
8.26,3.01
8.27,3.03
8.29,3.03
8.31,3.01
8.32,3.05
8.34,3.20
8.35,3.03
8.37,3.27
8.39,3.08
8.40,3.27
8.42,3.05
8.43,3.20
8.45,3.05
8.47,3.08
8.48,3.27
8.50,3.25
8.51,3.29
8.53,3.25
8.55,3.22
8.56,3.25
8.58,3.05
8.59,3.25
8.61,3.03
8.63,3.25
8.64,3.15
8.66,3.29
8.67,3.10
8.69,3.03
8.71,3.25
8.72,3.27
8.74,3.27
8.75,3.29
8.77,3.25
8.79,3.10
8.80,3.08
8.82,3.20
8.83,3.08
8.85,3.03
8.87,3.27
8.88,3.10
8.90,3.25
8.91,3.03
8.93,3.27
8.95,3.08
8.96,3.20
8.98,3.05
8.99,3.20
9.01,3.05
9.03,3.25
9.04,3.10
9.06,3.08
9.07,3.22
9.09,3.27
9.11,3.22
9.12,3.22
9.14,3.01
9.15,3.22
9.17,3.05
9.19,3.20
9.20,3.05
9.22,3.05
9.23,3.05
9.25,3.05
9.27,3.32
9.28,3.08
9.30,3.10
9.31,3.25
9.33,3.05
9.35,3.15
9.36,3.01
9.38,3.15
9.39,2.96
9.41,3.17
9.43,2.96
9.44,3.15
9.46,3.20
9.47,2.96
9.49,3.15
9.51,3.01
9.52,3.22
9.54,3.25
9.55,3.01
9.57,3.25
9.59,3.22
9.60,3.05
9.62,3.27
9.63,3.08
9.65,3.05
9.67,3.27
9.68,3.05
9.70,3.27
9.71,3.08
9.73,3.29
9.75,3.32
9.76,3.13
9.78,3.34
9.79,3.10
9.81,3.32
9.83,3.34
9.84,3.17
9.86,3.13
9.87,3.08
9.89,3.10
9.91,3.25
9.92,3.13
9.94,3.32
9.95,3.13
9.97,3.27
9.99,3.34
10.00,3.39
10.02,3.29
10.03,3.03
10.05,3.32
10.07,3.34
10.08,3.32
10.10,3.39
10.11,3.13
10.13,3.32
10.15,3.13
10.16,3.37
10.18,3.25
10.19,3.10
10.21,3.29
10.23,3.08
10.24,3.29
10.26,3.34
10.27,3.15
10.29,3.34
10.31,3.27
10.32,3.10
10.34,3.15
10.35,3.08
10.37,3.29
10.39,3.05
10.40,3.27
10.42,3.37
10.43,3.15
10.45,3.32
10.47,3.32
10.48,3.08
10.50,3.25
10.51,3.27
10.53,3.05
10.55,3.05
10.56,3.25
10.58,3.15
10.59,3.29
10.61,3.32
10.63,3.10
10.64,3.27
10.66,3.13
10.67,3.08
10.69,3.29
10.71,3.29
10.72,3.10
10.74,3.29
10.75,3.08
10.77,3.05
10.79,3.05
10.80,3.13
10.82,3.32
10.83,3.10
10.85,3.03
10.87,3.27
10.88,3.32
10.90,3.13
10.91,3.29
10.93,3.03
10.95,3.27
10.96,3.27
10.98,3.10
10.99,3.32
11.01,3.03
11.03,3.34
11.04,3.17
11.06,3.10
11.08,3.37
11.09,3.15
11.11,3.39
11.12,3.32
11.14,3.10
11.16,3.29
11.17,3.10
11.19,3.15
11.20,3.34
11.22,3.32
11.24,3.10
11.25,3.10
11.27,3.29
11.28,3.15
11.30,3.29
11.32,3.10
11.33,3.32
11.35,3.34
11.36,3.29
11.38,3.27
11.40,3.32
11.41,3.08
11.43,3.22
11.44,3.29
11.46,3.13
11.48,3.39
11.49,3.37
11.51,3.15
11.52,3.15
11.54,3.34
11.55,3.10
11.57,3.34
11.59,3.10
11.60,3.13
11.62,3.15
11.64,3.15
11.65,3.34
11.67,3.39
11.68,3.20
11.70,3.32
11.72,3.39
11.73,3.32
11.75,3.34
11.76,3.39
11.78,3.15
11.80,3.32
11.81,3.32
11.83,3.15
11.84,3.37
11.86,3.39
11.87,3.15
11.89,3.32
11.91,3.37
11.92,3.37
11.94,3.34
11.96,3.34
11.97,3.10
11.99,3.15
12.00,3.34
12.02,3.20
12.03,3.37
12.05,3.32
12.07,3.20
12.08,3.10
12.10,3.39
12.12,3.34
12.13,3.34
12.15,3.29
12.16,3.15
12.18,3.17
12.20,3.34
12.21,3.17
12.23,3.39
12.24,3.39
12.26,3.13
12.28,3.15
12.29,3.39
12.31,3.20
12.32,3.39
12.34,3.32
12.36,3.17
12.37,3.37
12.39,3.15
12.40,3.13
12.42,3.39
12.44,3.37
12.45,3.22
12.47,3.22
12.48,3.20
12.50,3.13
12.52,3.32
12.53,3.32
12.55,3.20
12.56,3.41
12.58,3.41
12.60,3.17
12.61,3.39
12.63,3.39
12.64,3.17
12.66,3.32
12.68,3.17
12.69,3.25
12.71,3.41
12.72,3.46
12.74,3.25
12.76,3.41
12.77,3.44
12.79,3.27
12.80,3.44
12.82,3.22
12.84,3.17
12.85,3.44
12.87,3.48
12.88,3.39
12.90,3.60
12.92,3.70
12.93,3.65
12.95,3.56
12.96,3.80
12.98,3.68
13.00,3.92
13.01,3.82
13.03,3.84
13.04,3.89
13.06,4.15
13.08,4.01
13.09,4.27
13.11,4.54
13.12,4.58
13.14,6.26
13.16,9.24
13.17,9.94
13.19,10.25
13.20,10.06
13.22,10.68
13.24,10.94
13.25,11.63
13.27,11.87
13.28,12.59
13.30,12.76
13.32,13.52
13.33,13.78
13.35,14.43
13.36,14.86
13.38,15.17
13.40,15.74
13.41,16.15
13.43,16.51
13.44,16.84
13.46,16.94
13.48,17.46
13.49,18.06
13.51,18.25
13.52,18.63
13.54,19.09
13.56,19.25
13.57,19.16
13.59,19.35
13.60,19.56
13.62,19.85
13.64,20.02
13.65,20.47
13.67,20.71
13.68,20.78
13.70,20.93
13.72,21.21
13.73,21.38
13.75,21.28
13.76,21.74
13.78,21.91
13.80,22.12
13.81,22.12
13.83,22.26
13.84,22.62
13.86,22.93
13.88,23.08
13.89,23.05
13.91,23.15
13.92,23.60
13.94,23.84
13.96,23.98
13.97,24.03
13.99,24.15
14.00,24.32
14.02,24.63
14.04,24.77
14.05,24.94
14.07,24.80
14.08,25.06
14.10,25.23
14.12,25.63
14.13,25.66
14.15,25.80
14.16,25.80
14.18,25.87
14.20,25.94
14.21,26.28
14.23,26.25
14.24,26.28
14.26,26.30
14.28,26.28
14.29,26.23
14.31,26.21
14.32,26.23
14.34,26.13
14.36,25.99
14.37,25.54
14.39,25.39
14.40,25.08
14.42,24.99
14.44,25.01
14.45,24.65
14.47,24.63
14.48,24.51
14.50,24.49
14.52,24.46
14.53,24.46
14.55,24.39
14.56,24.46
14.58,24.53
14.60,24.34
14.61,24.39
14.63,24.25
14.64,24.20
14.66,24.27
14.68,24.20
14.69,24.08
14.71,23.96
14.72,23.89
14.74,23.82
14.76,23.75
14.77,23.41
14.79,23.17
14.80,22.98
14.82,23.10
14.84,22.96
14.85,22.84
14.87,22.69
14.88,22.62
14.90,22.38
14.92,22.19
14.93,22.05
14.95,22.05
14.96,21.93
14.98,21.62
15.00,21.64
15.01,21.76
15.03,21.64
15.04,21.60
15.06,21.62
15.08,21.64
15.09,21.81
15.11,22.05
15.12,22.12
15.14,22.24
15.16,22.36
15.17,22.43
15.19,22.43
15.20,22.62
15.22,22.79
15.24,23.17
15.25,23.39
15.27,23.53
15.28,23.41
15.30,23.67
15.32,23.75
15.33,23.60
15.35,23.60
15.36,24.01
15.38,23.77
15.40,23.82
15.41,24.15
15.43,24.10
15.44,24.37
15.46,24.27
15.48,24.58
15.49,24.53
15.51,24.82
15.53,24.77
15.54,25.08
15.56,24.94
15.57,25.01
15.59,25.11
15.61,24.87
15.62,24.87
15.64,24.84
15.65,25.04
15.67,24.99
15.69,24.84
15.70,24.75
15.72,24.49
15.73,24.46
15.75,24.44
15.76,24.46
15.78,24.46
15.80,24.44
15.81,24.32
15.83,24.18
15.85,24.01
15.86,23.96
15.88,23.98
15.89,23.89
15.91,23.77
15.93,23.63
15.94,23.51
15.96,23.15
15.97,23.41
15.99,23.20
16.00,23.32
16.02,23.58
16.04,23.43
16.05,23.43
16.07,23.65
16.09,23.63
16.10,23.63
16.12,23.27
16.13,23.24
16.15,23.12
16.17,23.27
16.18,23.32
16.20,23.12
16.21,23.15
16.23,23.34
16.25,23.03
16.26,23.27
16.28,23.05
16.29,23.24
16.31,22.98
16.33,23.20
16.34,23.00
16.36,23.17
16.37,23.08
16.39,23.15
16.41,23.03
16.42,23.24
16.44,23.12
16.45,23.17
16.47,23.43
16.49,23.34
16.50,23.34
16.52,23.12
16.53,23.17
16.55,23.20
16.57,23.20
16.58,23.32
16.60,23.34
16.61,23.41
16.63,23.32
16.64,23.53
16.66,23.41
16.68,23.63
16.69,23.51
16.71,23.63
16.73,23.46
16.74,23.36
16.76,23.41
16.77,23.43
16.79,23.29
16.81,23.27
16.82,23.34
16.84,23.34
16.85,23.43
16.87,23.29
16.89,23.20
16.90,23.17
16.92,23.20
16.93,23.55
16.95,23.67
16.96,23.75
16.98,23.86
17.00,23.77
17.01,23.96
17.03,23.75
17.05,23.70
17.06,23.67
17.08,23.55
17.09,23.48
17.11,23.39
17.13,23.34
17.14,23.43
17.16,23.39
17.17,23.36
17.19,23.29
17.21,23.27
17.22,23.22
17.24,23.15
17.25,22.96
17.27,22.93
17.29,22.81
17.30,22.86
17.32,22.77
17.33,22.67
17.35,22.79
17.37,22.72
17.38,22.62
17.40,22.50
17.41,22.48
17.43,22.36
17.45,22.34
17.46,22.00
17.48,21.93
17.49,21.86
17.51,21.83
17.53,21.79
17.54,21.69
17.56,21.88
17.57,21.83
17.59,21.79
17.61,21.81
17.62,21.86
17.64,21.86
17.65,21.88
17.67,21.69
17.69,21.76
17.70,21.79
17.72,21.71
17.73,21.64
17.75,21.64
17.77,21.74
17.78,21.74
17.80,21.67
17.81,21.71
17.83,21.69
17.85,21.67
17.86,21.40
17.88,21.40
17.89,21.38
17.91,21.33
17.93,21.31
17.94,21.33
17.96,21.36
17.97,21.52
17.99,21.48
18.01,21.45
18.02,21.45
18.04,21.45
18.05,21.48
18.07,21.43
18.09,21.19
18.10,21.24
18.12,21.38
18.14,21.14
18.15,21.12
18.17,21.17
18.18,21.38
18.20,21.38
18.21,21.43
18.23,21.38
18.25,21.36
18.26,21.33
18.28,21.33
18.29,21.14
18.31,21.12
18.33,21.14
18.34,21.19
18.36,21.31
18.37,21.38
18.39,21.64
18.41,21.71
18.42,21.79
18.44,21.79
18.45,21.76
18.47,21.76
18.49,21.71
18.50,21.45
18.52,21.43
18.53,21.48
18.55,21.45
18.57,21.45
18.58,21.36
18.60,21.57
18.61,21.52
18.63,21.33
18.66,21.50
18.66,22.91
18.67,22.69
18.69,22.65
18.71,22.79
18.72,23.12
18.74,23.20
18.75,23.32
18.77,23.46
18.79,23.39
18.80,23.46
18.82,23.51
18.83,23.55
18.85,23.67
18.87,23.65
18.88,23.75
18.90,23.79
18.91,23.94
18.93,23.98
18.94,24.06
18.96,24.06
18.98,24.13
18.99,24.20
19.01,24.22
19.03,24.22
19.04,24.30
19.06,24.37
19.07,24.37
19.09,24.37
19.11,24.51
19.12,24.51
19.14,24.53
19.15,24.70
19.17,24.75
19.19,24.70
19.20,24.73
19.22,24.65
19.23,24.87
19.25,24.94
19.27,24.70
19.28,25.01
19.30,25.04
19.31,24.77
19.33,24.94
19.35,24.77
19.36,24.80
19.38,25.04
19.39,25.08
19.41,24.84
19.43,24.94
19.44,24.94
19.46,25.11
19.47,25.18
19.49,25.11
19.51,24.96
19.52,25.23
19.54,25.23
19.55,24.96
19.57,24.94
19.58,25.18
19.60,25.11
19.62,25.13
19.63,24.99
19.65,25.01
19.67,24.96
19.68,25.18
19.70,25.18
19.71,25.27
19.73,25.01
19.74,25.06
19.76,25.23
19.78,25.18
19.79,25.13
19.81,24.99
19.83,25.25
19.84,25.23
19.86,25.01
19.87,24.99
19.89,25.25
19.91,25.35
19.92,25.39
19.94,25.49
19.95,25.32
19.97,25.30
19.99,25.47
20.00,25.47
20.02,25.11
20.03,25.35
20.05,25.30
20.06,25.11
20.08,25.11
20.10,25.25
20.11,25.25
20.13,25.25
20.15,25.04
20.16,25.04
20.18,25.01
20.19,25.06
20.21,25.25
20.23,25.23
20.24,25.04
20.26,25.23
20.27,25.18
20.29,24.99
20.31,24.96
20.32,25.23
20.34,24.96
20.35,25.04
20.37,25.18
20.39,25.16
20.40,24.99
20.42,24.94
20.43,24.96
20.45,24.92
20.47,25.11
20.48,25.13
20.50,25.16
20.51,24.92
20.53,24.92
20.55,25.13
20.56,25.13
20.58,24.89
20.59,24.84
20.61,25.11
20.63,25.13
20.64,24.94
20.66,25.18
20.67,25.25
20.69,25.32
20.71,25.20
20.72,25.44
20.74,25.54
20.75,25.27
20.77,25.23
20.79,25.35
20.80,25.30
20.82,25.06
20.83,25.23
20.85,25.08
20.87,25.18
20.88,24.96
20.90,25.23
20.91,24.96
20.93,24.96
20.95,25.13
20.96,25.20
20.98,25.13
20.99,24.94
21.01,25.20
21.03,24.96
21.04,25.13
21.06,24.89
21.07,25.11
21.09,24.82
21.11,25.04
21.12,24.80
21.14,25.01
21.15,24.82
21.17,25.04
21.19,24.82
21.20,25.04
21.22,24.92
21.23,25.04
21.25,25.06
21.28,25.87
21.30,26.66
21.31,27.02
21.33,27.19
21.34,27.40
21.36,27.33
21.38,27.47
21.39,27.81
21.41,27.97
21.41,27.93
21.44,28.29
21.46,28.24
21.47,28.52
21.49,28.48
21.49,28.74
21.52,28.79
21.54,28.69
21.55,28.91
21.57,28.83
21.58,29.03
21.60,29.10
21.62,29.05
21.63,29.26
21.65,29.17
21.66,29.15
21.68,29.38
21.68,29.48
21.71,29.62
21.73,29.67
21.74,29.74
21.76,29.60
21.76,29.58
21.79,29.55
21.81,29.65
21.82,29.62
21.84,29.72
21.86,29.86
21.87,29.96
21.89,30.08
21.90,30.10
21.92,30.12
21.94,29.93
21.95,30.17
21.97,30.03
21.98,30.10
22.00,30.22
22.02,30.24
22.02,30.29
22.05,30.29
22.06,30.34
22.08,30.32
22.10,30.20
22.11,30.15
22.13,30.36
22.14,30.20
22.16,30.20
22.18,30.39
22.19,30.32
22.21,30.46
22.22,30.53
22.22,30.67
22.24,30.70
22.26,30.51
22.27,30.39
22.29,30.41
22.30,30.34
22.32,30.34
22.34,30.36
22.35,30.39
22.37,30.39
22.38,30.58
22.40,30.60
22.42,30.34
22.43,30.29
22.45,30.53
22.46,30.32
22.48,30.34
22.50,30.53
22.51,30.58
22.53,30.34
22.54,30.34
22.56,30.32
22.58,30.46
22.59,30.51
22.61,30.24
22.62,30.34
22.64,30.48
22.66,30.41
22.67,30.44
22.69,30.22
22.70,30.22
22.72,30.24
22.74,30.46
22.75,30.48
22.77,30.24
22.78,30.27
22.80,30.39
22.82,30.24
22.83,30.44
22.85,30.44
22.86,30.17
22.88,30.20
22.90,30.34
22.91,30.17
22.93,30.15
22.94,30.17
22.96,30.36
22.98,30.53
22.99,30.39
23.01,30.44
23.02,30.67
23.04,30.55
23.06,30.46
23.07,30.60
23.09,30.39
23.11,30.29
23.12,30.44
23.14,30.22
23.15,30.20
23.17,30.41
23.19,30.22
23.20,30.32
23.22,30.12
23.23,30.32
23.25,30.08
23.27,30.34
23.28,30.17
23.30,30.27
23.31,30.29
23.33,30.29
23.35,30.27
23.36,30.01
23.38,30.22
23.39,30.12
23.41,30.22
23.43,30.03
23.44,30.03
23.46,30.24
23.47,30.08
23.49,30.22
23.50,29.93
23.52,29.98
23.54,30.20
23.55,29.96
23.57,30.22
23.59,30.05
23.60,30.10
23.62,29.89
23.63,30.20
23.65,29.93
23.67,30.17
23.68,29.91
23.70,30.15
23.71,30.15
23.73,29.89
23.75,30.12
23.76,29.91
23.78,30.15
23.79,29.93
23.81,30.27
23.83,30.17
23.84,30.48
23.86,30.53
23.87,30.34
23.90,31.87
23.92,31.87
23.94,32.27
23.95,32.44
23.97,32.61
23.98,32.78
24.00,32.85
24.02,32.99
24.03,32.90
24.05,33.02
24.06,33.25
24.08,33.18
24.10,33.52
24.11,33.59
24.13,33.54
24.14,33.83
24.16,33.66
24.18,33.76
24.19,33.76
24.21,34.09
24.22,34.11
24.24,34.23
24.26,34.02
24.27,34.14
24.29,34.21
24.30,34.23
24.32,34.26
24.34,34.28
24.35,34.31
24.37,34.38
24.38,34.35
24.40,34.69
24.42,34.69
24.43,34.78
24.45,34.83
24.46,34.86
24.48,34.90
24.50,34.95
24.51,35.02
24.53,35.09
24.54,34.88
24.56,34.90
24.58,34.86
24.59,35.09
24.61,35.00
24.62,35.21
24.64,35.24
24.66,35.29
24.67,35.43
24.69,35.45
24.70,35.38
24.72,35.57
24.74,35.36
24.75,35.36
24.77,35.50
24.78,35.52
24.80,35.48
24.82,35.26
24.83,35.48
24.85,35.43
24.86,35.45
24.88,35.31
24.90,35.33
24.91,35.31
24.93,35.50
24.94,35.48
24.96,35.36
24.98,35.36
24.98,35.36
24.99,35.52
25.02,35.57
25.04,35.36
25.06,35.31
25.06,35.52
25.07,35.52
25.09,35.36
25.10,35.31
25.12,35.52
25.14,35.52
25.15,35.36
25.17,35.55
25.18,35.57
25.20,35.31
25.22,35.45
25.23,35.29
25.25,35.50
25.26,35.50
25.28,35.36
25.30,35.43
25.31,35.29
25.33,35.26
25.34,35.48
25.36,35.19
25.38,35.43
25.39,35.43
25.41,35.33
25.42,35.52
25.44,35.38
25.46,35.55
25.47,35.76
25.49,35.50
25.50,35.50
25.52,35.60
25.54,35.36
25.55,35.52
25.57,35.19
25.58,35.24
25.60,35.43
25.62,35.12
25.63,35.17
25.65,35.31
25.66,35.33
25.68,35.19
25.70,35.19
25.71,35.38
25.73,35.36
25.74,35.38
25.76,35.19
25.78,35.14
25.79,35.14
25.81,35.36
25.82,35.09
25.84,35.31
25.86,35.29
25.87,35.26
25.89,35.14
25.90,35.07
25.92,35.26
25.94,35.21
25.95,35.02
25.97,35.26
25.99,35.29
26.00,35.21
26.02,35.07
26.03,35.05
26.05,35.29
26.07,35.24
26.08,34.93
26.10,35.02
26.11,35.24
26.13,35.02
26.15,35.07
26.16,34.95
26.18,35.05
26.19,35.33
26.21,35.07
26.22,35.43
26.24,35.33
26.26,35.69
26.27,35.69
26.29,35.43
26.31,35.60
26.32,35.31
26.34,35.45
26.35,35.40
26.37,35.17
26.39,35.38
26.40,35.17
26.42,35.36
26.43,35.33
26.45,35.12
26.47,35.21
26.48,35.12
26.51,36.98
26.53,36.89
26.54,36.91
26.56,37.13
26.58,37.29
26.59,37.53
26.61,37.58
26.62,37.63
26.64,37.82
26.66,38.10
26.67,38.25
26.69,38.32
26.70,38.20
26.72,38.30
26.74,38.34
26.75,38.61
26.77,38.73
26.78,38.87
26.80,38.70
26.82,38.75
26.83,39.01
26.85,39.08
26.86,38.94
26.88,39.01
26.90,38.99
26.91,39.28
26.93,39.32
26.94,39.39
26.96,39.47
26.98,39.51
26.99,39.59
27.01,39.59
27.02,39.73
27.04,39.85
27.06,39.99
27.07,39.94
27.09,39.99
27.10,39.97
27.12,39.87
27.14,40.11
27.15,40.11
27.17,40.16
27.18,39.94
27.20,39.90
27.22,40.14
27.23,40.21
27.25,39.94
27.26,40.21
27.28,40.26
27.30,40.18
27.31,40.06
27.33,40.11
27.34,40.09
27.36,40.35
27.38,40.42
27.39,40.21
27.41,40.14
27.42,40.37
27.44,40.40
27.46,40.45
27.47,40.40
27.49,40.18
27.50,40.42
27.52,40.40
27.54,40.42
27.55,40.26
27.57,40.26
27.58,40.45
27.60,40.52
27.62,40.37
27.63,40.30
27.65,40.49
27.66,40.57
27.66,40.30
27.70,40.33
27.70,40.49
27.73,40.28
27.74,40.54
27.74,40.54
27.76,40.35
27.79,40.49
27.79,40.28
27.81,40.52
27.82,40.47
27.84,40.45
27.86,40.83
27.87,40.88
27.89,40.90
27.90,40.90
27.92,40.90
27.94,40.59
27.95,40.52
27.97,40.66
27.98,40.61
28.00,40.47
28.02,40.57
28.03,40.54
28.05,40.37
