Time (s),Pressure (mmHg)
3.94,29.29
3.95,29.20
3.97,29.37
3.99,29.49
4.00,29.63
4.02,29.92
4.03,30.11
4.07,30.18
4.07,30.25
4.08,30.39
4.10,30.32
4.11,30.46
4.13,30.70
4.15,30.82
4.16,31.21
4.18,31.37
4.19,31.47
4.21,31.42
4.23,31.54
4.24,31.68
4.26,31.76
4.27,31.87
4.29,32.21
4.31,32.35
4.32,32.50
4.34,32.59
4.35,32.71
4.37,32.69
4.39,32.78
4.40,32.90
4.42,33.07
4.43,33.40
4.45,33.57
4.47,33.74
4.48,33.79
4.50,33.98
4.51,34.12
4.53,34.22
4.55,34.31
4.56,34.41
4.58,34.55
4.59,34.67
4.61,34.65
4.63,34.72
4.64,34.84
4.66,35.17
4.67,35.27
4.69,35.29
4.71,35.43
4.72,35.51
4.74,35.67
4.75,35.91
4.77,35.98
4.79,36.15
4.80,36.29
4.82,36.44
4.83,36.58
4.85,36.75
4.87,36.84
4.88,37.06
4.90,37.39
4.91,37.56
4.93,37.78
4.95,38.06
4.96,38.16
4.98,38.37
4.99,38.56
5.01,38.64
5.03,38.59
5.04,38.76
5.06,38.92
5.07,39.02
5.09,39.19
5.11,39.35
5.12,39.69
5.14,39.85
5.15,39.95
5.17,40.05
5.19,40.24
5.20,40.19
5.22,40.26
5.23,40.40
5.25,40.62
5.27,40.91
5.28,41.19
5.30,41.12
5.31,41.22
5.33,41.41
5.35,41.74
5.36,41.89
5.38,42.08
5.39,42.20
5.41,42.41
5.43,42.43
5.44,42.58
5.46,42.72
5.47,43.06
5.49,43.22
5.51,43.41
5.52,43.34
5.54,43.44
5.55,43.70
5.57,44.06
5.59,44.16
5.60,44.08
5.62,44.25
5.63,44.37
5.65,44.47
5.67,44.78
5.68,44.85
5.70,44.70
5.71,44.90
5.73,45.18
5.75,45.37
5.76,45.49
5.78,45.66
5.79,46.04
5.81,46.19
5.83,46.21
5.84,46.21
5.86,46.57
5.87,46.74
5.89,46.69
5.91,46.81
5.92,47.19
5.94,47.14
5.95,47.38
5.97,47.50
5.99,47.81
6.00,47.83
6.02,48.03
6.03,48.46
6.04,48.43
6.05,48.60
6.07,48.77
6.08,49.24
6.10,49.20
6.12,49.39
6.13,49.82
6.15,49.98
6.16,49.96
6.18,50.32
6.20,50.46
6.21,50.49
6.23,50.84
6.24,51.01
6.26,50.96
6.28,51.42
6.29,51.39
6.31,51.56
6.32,51.97
6.34,51.97
6.35,52.37
6.37,52.33
6.39,52.52
6.40,52.90
6.42,52.88
6.44,53.26
6.45,53.35
6.47,53.33
6.48,53.50
6.50,53.88
6.52,54.05
6.53,54.26
6.55,54.19
6.56,54.64
6.58,54.72
6.59,55.34
6.61,55.38
6.63,55.84
6.64,56.03
6.66,55.96
6.68,56.05
6.69,56.20
6.71,56.58
6.72,56.72
6.74,56.89
6.75,56.87
6.77,57.10
6.79,57.49
6.80,57.37
6.82,57.68
6.83,57.70
6.85,57.99
6.87,58.01
6.88,58.32
6.90,58.51
6.92,58.56
6.93,58.47
6.95,58.87
6.96,58.75
6.98,59.09
6.99,59.23
7.01,59.33
7.03,59.49
7.04,59.61
7.06,59.66
7.08,60.09
7.09,60.12
7.11,60.45
7.12,60.62
7.14,60.66
7.16,61.02
7.17,60.98
7.19,61.33
7.20,61.36
7.22,61.52
7.23,61.93
7.25,61.91
7.27,62.27
7.28,62.29
7.30,62.62
7.32,62.65
7.33,62.79
7.35,63.22
7.36,63.17
7.38,63.34
7.40,63.77
7.41,63.77
7.43,64.18
7.44,64.65
7.46,64.89
7.48,65.18
7.51,64.11
7.52,63.27
7.54,63.20
7.55,63.15
7.57,62.86
7.59,63.08
7.60,62.89
7.62,62.93
7.63,62.96
7.65,63.01
7.67,63.34
7.68,63.22
7.70,63.20
7.71,63.27
7.73,63.39
7.75,63.56
7.76,63.82
7.78,63.72
7.79,63.79
7.81,64.08
7.83,64.18
7.84,64.08
7.86,64.30
7.87,64.42
7.89,64.27
7.91,64.34
7.92,64.63
7.94,64.51
7.95,64.61
7.97,64.85
7.99,64.75
8.00,64.89
8.02,65.06
8.03,65.25
8.05,65.16
8.07,65.47
8.08,65.54
8.10,65.40
8.11,65.71
8.13,65.78
8.15,65.63
8.16,65.73
8.16,66.04
8.18,66.11
8.20,65.97
8.21,66.26
8.23,66.09
8.24,66.21
8.26,66.45
8.27,66.45
8.29,67.09
8.31,67.59
8.32,67.69
8.34,68.05
8.35,67.95
8.37,68.02
8.39,68.26
8.40,68.14
8.42,68.43
8.44,68.31
8.45,68.55
8.47,68.45
8.48,68.76
8.50,68.57
8.52,68.81
8.53,68.62
8.55,68.96
8.56,68.88
8.58,69.19
8.59,69.15
8.61,69.48
8.63,69.36
8.64,69.70
8.66,69.62
8.68,69.89
8.69,69.82
8.71,70.10
8.72,70.17
8.74,69.91
8.76,70.22
8.77,70.10
8.79,70.32
8.80,70.44
8.82,70.25
8.83,70.60
8.85,70.44
8.87,70.77
8.88,70.60
8.90,70.87
8.92,70.75
8.93,71.11
8.95,71.01
8.96,71.22
8.98,71.30
8.99,71.25
9.01,71.42
9.03,71.37
9.04,71.63
9.06,71.46
9.08,71.54
9.09,71.80
9.11,71.61
9.12,71.87
9.14,71.75
9.16,72.32
9.17,72.87
9.19,73.30
9.20,73.88
9.22,73.85
9.23,73.92
9.25,74.16
9.27,74.04
9.28,74.33
9.30,74.33
9.32,74.14
9.33,74.40
9.35,74.47
9.36,74.28
9.38,74.55
9.39,74.26
9.41,74.35
9.43,74.67
9.44,74.62
9.46,74.95
9.47,74.86
9.49,75.05
9.51,75.29
9.52,75.19
9.54,75.29
9.56,75.60
9.57,75.41
9.59,75.43
9.60,75.72
9.62,75.62
9.64,75.60
9.65,75.86
9.67,75.81
9.68,75.98
9.70,75.88
9.71,75.88
9.73,76.17
9.75,76.27
9.76,76.03
9.78,76.39
9.80,76.24
9.81,76.58
9.83,76.67
9.84,76.46
9.86,76.55
9.88,76.86
9.89,76.94
9.91,76.94
9.92,76.79
9.94,77.13
9.96,77.10
9.97,77.17
9.99,76.98
10.00,77.03
10.02,77.37
10.04,77.63
10.05,78.01
10.07,78.75
10.08,79.52
10.10,79.97
10.12,80.11
10.13,79.99
10.15,80.18
10.16,80.21
10.18,80.33
10.20,80.16
10.21,80.21
10.23,80.23
10.24,80.40
10.26,80.42
10.28,80.11
10.29,80.14
10.31,80.11
10.32,80.42
10.34,80.52
10.36,80.42
10.37,80.57
10.39,80.69
10.40,81.12
10.42,81.24
10.44,81.24
10.45,81.12
10.47,81.24
10.48,81.50
10.50,81.47
10.52,81.55
10.53,81.31
10.55,81.40
10.56,81.59
10.58,81.57
10.60,81.67
10.61,81.47
10.63,81.52
10.64,81.57
10.66,81.57
10.68,81.83
10.69,81.90
10.71,81.98
10.72,81.76
10.74,81.81
10.76,81.86
10.77,81.93
10.79,82.24
10.80,82.29
10.82,82.33
10.84,82.33
10.85,82.07
10.87,82.19
10.88,82.24
10.90,82.69
10.92,83.19
10.93,83.77
10.95,84.58
10.96,85.25
10.98,85.51
11.00,85.80
11.01,85.80
11.03,85.63
11.04,85.66
11.06,85.70
11.08,85.82
11.09,85.80
11.11,85.73
11.12,85.75
11.14,85.80
11.16,85.66
11.17,85.63
11.19,85.66
11.20,85.51
11.22,85.56
11.24,85.70
11.25,85.85
11.27,85.94
11.28,85.97
11.30,86.11
11.32,86.13
11.33,86.23
11.35,86.25
11.36,86.32
11.38,86.28
11.40,86.47
11.41,86.54
11.43,86.59
11.44,86.59
11.46,86.61
11.48,86.61
11.49,86.59
11.51,86.61
11.52,86.61
11.54,86.37
11.56,86.44
11.57,86.52
11.59,86.64
11.60,86.64
11.62,86.68
11.64,86.83
11.65,86.92
11.67,86.97
11.68,87.04
11.70,87.18
11.72,87.18
11.73,87.33
11.75,87.47
11.76,87.66
11.78,88.05
11.80,88.62
11.81,89.34
11.83,89.96
11.84,90.46
11.86,90.74
11.88,91.22
11.89,91.15
11.91,91.17
11.92,91.39
11.94,91.41
11.96,91.25
11.97,91.27
11.99,91.20
12.00,91.13
12.02,90.91
12.04,90.86
12.05,90.77
12.07,90.74
12.08,90.74
12.10,91.06
12.12,90.84
12.13,90.89
12.15,91.03
12.16,91.15
12.18,91.20
12.20,91.15
12.21,91.22
12.23,91.25
12.24,91.27
12.26,91.27
12.28,91.29
12.29,91.34
12.31,91.34
12.32,91.37
12.34,91.29
12.36,91.27
12.37,91.29
12.39,91.37
12.40,91.37
12.42,91.44
12.44,91.60
12.45,91.89
12.47,91.84
12.48,91.87
12.50,91.99
12.52,92.08
12.53,92.23
12.55,92.27
12.56,92.37
12.58,92.42
12.60,92.73
12.61,92.82
12.63,92.85
12.64,93.01
12.66,93.13
12.68,93.35
12.69,93.87
12.71,94.35
12.72,95.02
12.74,95.64
12.76,95.98
12.77,96.31
12.79,96.60
12.80,96.67
12.82,96.74
12.84,97.03
12.85,97.00
12.87,97.05
12.88,97.08
12.90,96.74
12.92,96.67
12.93,96.46
12.95,96.29
12.96,96.14
12.98,96.29
13.00,96.31
13.01,96.29
13.03,96.34
13.05,96.38
13.06,96.34
13.08,96.10
13.09,96.17
13.11,96.22
13.13,96.41
13.14,96.41
13.16,96.41
13.17,96.43
13.19,96.24
13.21,96.34
13.22,96.31
13.24,96.38
13.25,96.72
13.27,96.79
13.29,96.89
13.30,96.98
13.32,97.12
13.33,97.00
13.35,97.08
13.36,97.17
13.38,97.32
13.40,97.41
13.41,97.72
13.43,97.75
13.44,97.89
13.46,97.89
13.48,97.98
13.49,97.86
13.51,97.89
13.52,98.06
13.54,98.08
13.56,98.41
13.57,98.49
13.59,98.72
13.61,99.08
13.62,99.63
13.64,100.06
13.65,100.71
13.67,101.07
13.69,101.52
13.70,101.69
13.72,101.97
13.73,101.85
13.75,101.88
13.77,102.19
13.78,102.14
13.80,102.17
13.81,101.88
13.83,101.71
13.84,101.52
13.86,101.52
13.88,101.31
13.89,101.21
13.91,101.14
13.93,100.90
13.94,100.92
13.96,101.11
13.97,101.14
13.99,101.09
14.01,100.92
14.02,100.92
14.04,101.11
14.05,101.19
14.07,101.28
14.08,101.11
14.10,101.16
14.12,101.28
14.13,101.59
14.15,101.69
14.17,101.78
14.18,101.66
14.20,101.71
14.21,102.07
14.23,102.14
14.24,102.17
14.26,102.09
14.28,102.14
14.29,102.21
14.31,102.52
14.33,102.55
14.34,102.69
14.36,102.50
14.37,102.55
14.39,102.81
14.41,102.86
14.42,102.74
14.44,102.83
14.45,103.07
14.47,103.17
14.49,103.46
14.50,103.65
14.52,104.20
14.53,104.72
14.55,105.49
14.57,105.73
14.58,105.70
14.60,105.89
14.61,106.20
14.63,106.30
14.64,106.16
14.66,106.47
14.68,106.35
14.69,106.08
14.71,105.92
14.73,105.94
14.74,105.80
14.76,105.37
14.77,105.22
14.79,105.37
14.81,105.39
14.82,105.18
14.84,105.13
14.85,105.39
14.87,105.41
14.89,105.22
14.90,105.30
14.92,105.53
14.93,105.65
14.95,105.49
14.97,105.56
14.98,105.82
15.00,105.94
15.01,105.77
15.03,105.80
15.05,106.13
15.06,106.01
15.08,106.08
15.09,106.32
15.11,106.42
15.13,106.30
15.14,106.39
15.16,106.39
15.17,106.78
15.19,106.61
15.21,106.73
15.22,107.04
15.24,107.06
15.25,106.92
15.27,106.99
15.28,107.30
15.30,107.33
15.32,107.16
15.33,107.21
15.35,107.54
15.37,107.59
15.38,107.59
15.40,107.90
15.41,108.74
15.43,109.26
15.45,109.50
15.46,110.07
15.48,110.29
15.49,110.15
15.51,110.50
15.53,110.60
15.54,110.43
15.56,110.77
15.57,110.79
15.59,110.55
15.61,110.43
15.62,110.55
15.64,110.34
15.65,110.07
15.67,109.98
15.69,109.62
15.70,109.52
15.72,109.81
15.73,109.67
15.75,109.67
15.77,109.93
15.78,110.00
15.80,109.88
15.81,110.10
15.83,110.19
15.85,110.05
15.86,110.03
15.88,110.36
15.89,110.46
15.91,110.26
15.93,110.29
15.94,110.62
15.96,110.41
15.97,110.48
15.99,110.79
16.01,110.69
16.02,110.69
16.04,111.01
16.05,111.05
16.07,110.84
16.09,111.17
16.10,111.22
16.12,111.08
16.13,111.36
16.15,111.41
16.17,111.24
16.18,111.60
16.20,111.63
16.21,111.48
16.23,111.55
16.25,111.84
16.26,111.65
16.28,111.75
16.29,112.01
16.31,111.98
16.33,112.42
16.34,113.18
16.36,113.71
16.37,113.85
16.39,114.42
16.41,114.30
16.42,114.59
16.44,114.68
16.45,114.47
16.47,114.68
16.49,114.71
16.50,114.52
16.52,114.68
16.53,114.59
16.55,114.18
16.57,114.18
16.58,114.06
16.60,113.80
16.61,114.04
16.63,114.11
16.65,113.97
16.66,114.02
16.68,114.30
16.69,114.16
16.71,114.11
16.73,114.42
16.74,114.21
16.76,114.49
16.77,114.57
16.79,114.37
16.81,114.64
16.82,114.66
16.84,114.52
16.85,114.76
16.87,114.64
16.89,114.66
16.90,114.90
16.92,114.97
16.93,114.85
16.95,115.09
16.97,114.97
16.98,115.28
17.00,115.31
17.01,115.16
17.03,115.45
17.05,115.50
17.06,115.28
17.08,115.57
17.09,115.66
17.11,115.45
17.13,115.76
17.14,115.78
17.16,115.66
17.17,115.90
17.19,115.78
17.21,115.76
17.22,116.19
17.24,116.31
17.25,116.74
17.27,117.46
17.29,117.58
17.30,118.13
17.32,118.29
17.33,118.05
17.35,118.24
17.37,117.98
17.38,118.10
17.40,117.96
17.41,117.74
17.43,117.89
17.45,117.60
17.46,117.46
17.48,117.62
17.49,117.36
17.51,117.72
17.53,117.84
17.54,117.67
17.56,118.01
17.57,118.05
17.59,117.93
17.61,118.17
17.62,117.96
17.64,117.98
17.65,118.24
17.67,117.98
17.69,118.22
17.70,118.24
17.72,118.03
17.73,118.32
17.75,118.17
17.77,118.48
17.78,118.53
17.80,118.24
17.82,118.39
17.83,118.75
17.85,118.51
17.86,118.79
17.88,118.63
17.90,118.67
17.91,118.94
17.93,118.77
17.94,119.01
17.96,119.03
17.97,119.10
17.99,119.13
18.01,118.94
18.02,119.13
18.04,119.03
18.05,118.96
18.07,119.34
18.09,119.42
18.10,119.46
18.12,120.13
18.14,120.35
18.15,121.02
18.17,121.40
18.18,121.33
18.20,121.69
18.22,121.47
18.23,121.54
18.25,121.42
18.26,121.04
18.28,121.18
18.30,120.85
18.31,120.83
18.33,120.92
18.34,120.61
18.36,120.85
18.37,120.80
18.39,120.73
18.41,121.11
18.42,120.92
18.44,121.21
18.46,121.23
18.47,121.09
18.49,121.40
18.50,121.16
18.52,121.11
18.53,121.42
18.55,121.16
18.57,121.45
18.58,121.28
18.60,121.28
18.61,121.57
18.63,121.33
18.65,121.78
18.66,121.78
18.68,121.61
18.70,121.90
18.71,121.73
18.73,122.02
18.74,121.97
18.76,121.88
18.78,122.09
18.79,121.97
18.81,121.97
18.82,122.31
18.84,122.14
18.86,122.43
18.87,122.21
18.89,122.23
18.90,122.59
18.92,122.40
18.94,122.64
18.95,122.69
18.97,122.57
18.98,122.88
19.00,122.98
19.02,123.43
19.03,124.07
19.05,124.27
19.06,124.82
19.08,125.01
19.10,125.10
19.11,124.89
19.13,124.98
19.14,124.67
19.16,124.58
19.18,124.74
19.19,124.43
19.21,124.60
19.22,124.34
19.24,124.17
19.26,124.31
19.27,123.95
19.29,124.27
19.30,124.43
19.32,124.34
19.34,124.55
19.35,124.43
19.37,124.62
19.38,124.70
19.40,124.48
19.42,124.72
19.43,124.53
19.45,124.74
19.46,124.84
19.48,124.77
19.50,124.86
19.51,124.72
19.53,124.93
19.54,124.93
19.56,124.77
19.58,125.13
19.59,125.01
19.61,125.20
19.62,125.27
19.64,125.34
19.66,125.44
19.67,125.15
19.69,125.48
19.70,125.36
19.72,125.46
19.74,125.70
19.75,125.46
19.77,125.82
19.78,125.82
19.80,125.70
19.82,125.96
19.83,125.84
19.85,126.03
19.86,125.91
19.88,126.08
19.90,126.20
19.91,126.11
19.93,126.44
19.94,126.58
19.96,127.35
19.98,127.51
19.99,128.02
20.01,128.02
20.02,128.33
20.04,128.11
20.06,128.21
20.07,127.90
20.09,127.80
20.10,127.92
20.12,127.54
20.14,127.75
20.15,127.56
20.17,127.47
20.18,127.68
20.20,127.32
20.22,127.63
20.23,127.54
20.25,127.87
20.26,127.92
20.28,127.78
20.30,128.06
20.31,127.90
20.33,128.09
20.34,127.90
20.36,127.87
20.38,128.06
20.39,127.83
20.41,128.14
20.42,127.97
20.44,128.18
20.46,128.04
20.47,128.35
20.49,128.11
20.50,128.45
20.52,128.23
20.54,128.52
20.55,128.30
20.57,128.61
20.58,128.38
20.60,128.73
20.62,128.54
20.63,128.57
20.65,128.83
20.66,128.66
20.68,128.90
20.70,128.73
20.71,128.97
20.73,128.78
20.74,129.07
20.76,128.90
20.78,128.85
20.79,129.19
20.81,129.24
20.82,129.09
20.84,129.57
20.86,130.00
20.87,130.17
20.89,130.64
20.90,130.60
20.92,130.88
20.94,130.57
20.95,130.74
20.97,130.33
20.98,130.36
21.00,130.00
21.02,130.19
21.03,130.00
21.05,130.21
21.06,130.00
21.08,129.98
21.10,129.98
21.11,130.26
21.13,130.24
21.14,130.38
21.16,130.36
21.18,130.62
21.19,130.38
21.21,130.38
21.22,130.60
21.24,130.33
21.26,130.62
21.27,130.62
21.29,130.43
21.30,130.45
21.32,130.76
21.34,130.76
21.35,130.57
21.37,130.88
21.38,130.62
21.40,130.93
21.42,130.84
21.43,131.00
21.45,131.03
21.46,131.12
21.48,130.93
21.50,131.22
21.51,130.98
21.53,131.05
21.54,130.96
21.56,131.24
21.58,131.03
21.59,131.36
21.61,131.19
21.62,131.46
21.64,131.41
21.66,131.29
21.67,131.53
21.69,131.36
21.70,131.72
21.72,131.62
21.74,132.29
21.75,132.44
21.77,133.03
21.78,133.03
21.80,133.39
21.82,133.15
21.83,133.27
21.85,132.89
21.86,132.77
21.88,132.87
21.90,132.58
21.91,132.82
21.93,132.56
21.94,132.87
21.96,132.60
21.98,132.77
21.99,132.51
22.01,132.87
22.03,132.70
22.04,132.99
22.06,133.01
22.07,132.82
22.09,133.08
22.11,132.84
22.12,133.03
22.14,132.89
22.15,133.08
22.17,132.89
22.19,133.13
22.20,132.89
22.22,132.91
22.23,132.94
22.25,133.03
22.27,133.20
22.28,133.03
22.30,133.34
22.31,133.13
22.33,133.42
22.35,133.15
22.36,133.44
22.38,133.25
22.39,133.54
22.41,133.37
22.42,133.61
22.44,133.39
22.46,133.73
22.47,133.46
22.49,133.75
22.51,133.61
22.52,133.82
22.54,133.61
22.55,133.87
22.57,133.94
22.58,133.73
22.60,134.06
22.62,133.80
22.63,134.16
22.65,134.01
22.67,134.61
22.68,134.80
22.70,135.45
22.71,135.42
22.73,135.78
22.75,135.59
22.76,135.78
22.78,135.33
22.79,135.45
22.81,135.16
22.82,135.28
22.84,135.26
22.86,135.06
22.87,135.42
22.89,135.09
22.91,135.28
22.92,135.06
22.94,135.35
22.95,135.16
22.97,135.52
22.98,135.23
23.00,135.59
23.02,135.33
23.03,135.54
23.05,135.45
23.06,135.64
23.08,135.35
23.10,135.61
23.11,135.42
23.13,135.66
23.15,135.49
23.16,135.71
23.18,135.57
23.19,135.83
23.21,135.64
23.23,135.88
23.24,135.71
23.26,135.90
23.27,135.73
23.29,136.04
23.31,135.85
23.32,136.07
23.34,135.88
23.35,136.12
23.37,135.92
23.39,136.24
23.40,136.07
23.42,136.26
23.43,136.14
23.45,136.35
23.47,136.21
23.48,136.43
23.50,136.24
23.51,136.52
23.53,136.33
23.55,136.57
23.56,136.38
23.58,136.69
23.59,136.62
23.61,137.17
23.63,137.36
23.64,137.65
23.66,138.05
23.67,137.81
23.69,137.93
23.71,137.60
23.72,137.67
23.74,137.33
23.75,137.48
23.77,137.26
23.79,137.55
23.80,137.36
23.82,137.53
23.83,137.29
23.85,137.55
23.87,137.36
23.88,137.65
23.90,137.48
23.91,137.74
23.93,137.60
23.95,137.81
23.96,137.55
23.98,137.81
23.99,137.57
24.01,137.76
24.03,137.50
24.04,137.76
24.06,137.48
24.07,137.76
24.09,137.67
24.11,137.88
24.12,137.65
24.14,137.88
24.15,137.72
24.17,137.76
24.19,138.00
24.20,137.81
24.22,138.08
24.23,137.88
24.25,138.10
24.27,137.88
24.28,138.22
24.30,137.98
24.31,138.22
24.33,137.98
24.35,138.27
24.36,138.31
24.38,138.36
24.39,138.10
24.41,138.36
24.43,138.36
24.44,138.43
24.46,138.48
24.47,138.60
24.49,138.94
24.51,139.34
24.52,139.39
24.54,139.77
24.55,139.77
24.57,139.70
24.59,139.39
24.60,139.48
24.62,139.08
24.63,139.29
24.65,139.03
24.67,139.29
24.68,139.08
24.70,139.29
24.71,139.01
24.73,139.32
24.75,139.10
24.76,139.34
24.78,139.15
24.79,139.44
24.81,139.20
24.83,139.46
24.84,139.29
24.86,139.51
24.87,139.32
24.89,139.53
24.91,139.29
24.92,139.51
24.94,139.29
24.95,139.51
24.97,139.37
24.99,139.58
25.00,139.41
25.02,139.68
25.03,139.51
25.05,139.77
25.07,139.48
25.08,139.80
25.10,139.58
25.11,139.87
25.13,139.68
25.15,139.91
25.16,139.91
25.18,139.91
25.19,139.68
25.21,140.01
