Time (s),Pressure (mmHg)
6.48,27.97
6.50,28.14
6.52,28.28
6.53,28.59
6.55,28.55
6.56,28.71
6.58,28.74
6.60,28.88
6.61,28.98
6.63,29.22
6.64,29.36
6.66,29.65
6.68,29.79
6.69,29.93
6.71,30.00
6.72,30.10
6.74,30.24
6.76,30.31
6.77,30.41
6.79,30.58
6.81,30.46
6.82,30.55
6.84,30.70
6.85,30.84
6.87,30.89
6.89,31.27
6.90,31.32
6.92,31.48
6.93,31.53
6.95,31.70
6.97,31.77
6.98,31.91
7.00,31.84
7.01,31.89
7.03,32.30
7.05,32.30
7.06,32.42
7.08,32.51
7.09,32.66
7.11,32.56
7.13,32.70
7.14,32.82
7.16,32.89
7.17,33.04
7.19,33.35
7.21,33.23
7.22,33.59
7.24,33.49
7.25,33.59
7.27,33.68
7.29,33.78
7.30,34.14
7.32,34.30
7.33,34.40
7.35,34.45
7.37,34.54
7.38,34.90
7.40,34.88
7.41,34.97
7.43,35.33
7.44,35.43
7.46,35.45
7.48,35.50
7.49,35.93
7.51,36.07
7.53,36.22
7.54,36.17
7.56,36.26
7.57,36.60
7.59,36.53
7.61,36.62
7.62,36.72
7.64,36.86
7.65,37.20
7.67,37.34
7.69,37.29
7.70,37.43
7.72,37.53
7.73,37.91
7.75,37.96
7.77,37.91
7.78,38.01
7.80,38.34
7.81,38.46
7.83,38.39
7.85,38.51
7.86,38.82
7.88,38.94
7.89,38.84
7.91,39.23
7.93,39.35
7.94,39.20
7.96,39.61
7.97,39.73
7.99,39.68
8.01,39.85
8.02,40.16
8.04,40.09
8.05,40.18
8.07,40.61
8.09,40.49
8.10,40.64
8.12,40.95
8.13,41.04
8.15,40.95
8.17,41.28
8.18,41.40
8.20,41.35
8.21,41.71
8.23,41.83
8.25,41.88
8.26,42.14
8.28,42.55
8.29,42.50
8.31,42.69
8.33,43.07
8.34,43.07
8.36,43.24
8.37,43.60
8.39,43.57
8.41,43.93
8.42,43.88
8.44,44.08
8.45,44.43
8.47,44.34
8.49,44.72
8.50,44.70
8.52,45.03
8.53,45.03
8.55,45.20
8.57,45.53
8.58,45.56
8.60,45.89
8.61,45.84
8.63,46.18
8.65,46.35
8.66,46.32
8.68,46.70
8.69,46.63
8.71,46.97
8.73,46.90
8.74,47.09
8.76,47.52
8.77,47.35
8.79,47.76
8.81,47.71
8.82,47.99
8.84,47.99
8.85,48.35
8.87,48.35
8.89,48.74
8.90,48.66
8.92,48.97
8.93,49.19
8.95,49.38
8.97,49.50
8.98,49.45
9.00,49.83
9.01,49.76
9.03,50.07
9.05,50.05
9.06,50.46
9.08,50.38
9.09,50.89
9.11,51.15
9.13,51.22
9.14,51.75
9.16,51.72
9.17,52.03
9.19,51.98
9.21,52.20
9.22,52.49
9.24,52.96
9.25,52.94
9.27,53.18
9.29,53.54
9.30,53.51
9.32,53.87
9.33,53.80
9.35,53.99
9.37,54.28
9.38,54.21
9.40,54.68
9.41,54.80
9.43,55.02
9.45,55.14
9.46,55.07
9.48,55.52
9.49,55.40
9.51,55.62
9.53,56.05
9.54,55.95
9.56,56.36
9.57,56.50
9.59,56.45
9.61,56.86
9.62,56.81
9.64,56.95
9.65,57.36
9.67,57.24
9.69,57.41
9.70,57.72
9.72,57.96
9.73,58.12
9.75,58.03
9.77,58.15
9.78,58.58
9.80,58.77
9.81,58.70
9.83,59.03
9.85,59.22
9.86,59.20
9.88,59.32
9.89,59.65
9.91,59.89
9.93,59.84
9.94,60.01
9.96,60.47
9.97,60.78
9.99,61.06
10.01,61.52
10.02,61.71
10.04,61.88
10.05,61.95
10.07,62.19
10.09,62.54
10.10,62.76
10.12,62.78
10.13,62.95
10.15,63.14
10.17,63.57
10.18,63.72
10.20,63.84
10.21,63.79
10.23,64.17
10.25,64.41
10.26,64.60
10.28,64.65
10.29,64.65
10.31,64.77
10.33,64.98
10.34,65.20
10.36,65.58
10.37,65.72
10.39,65.91
10.41,66.03
10.42,66.25
10.44,66.34
10.45,66.30
10.47,66.49
10.49,66.63
10.50,66.75
10.52,67.18
10.53,67.30
10.55,67.42
10.57,67.61
10.58,67.75
10.60,67.94
10.61,68.14
10.63,68.25
10.65,68.42
10.66,68.61
10.68,68.47
10.69,68.71
10.71,68.80
10.73,69.00
10.74,69.14
10.76,69.50
10.77,69.66
10.79,69.81
10.81,70.09
11.91,74.30
12.08,74.75
12.37,75.37
12.40,75.69
12.47,75.83
12.48,75.85
12.50,75.88
12.51,75.97
12.55,75.90
12.56,76.28
12.58,77.07
12.59,77.60
12.61,78.10
12.63,78.31
12.64,78.62
12.66,78.72
12.67,78.89
12.69,79.03
12.71,79.17
12.72,79.08
12.74,79.20
12.75,79.25
12.77,79.36
12.79,79.29
12.80,79.46
12.82,79.56
12.84,79.48
12.85,79.56
12.87,79.60
12.88,79.56
12.90,79.63
12.91,79.70
12.93,79.53
12.95,79.48
12.96,79.63
12.98,79.68
12.99,79.70
13.01,79.68
13.03,79.99
13.04,79.96
13.06,79.99
13.07,79.99
13.09,80.06
13.11,80.11
13.12,80.11
13.14,80.08
13.15,80.18
13.17,80.11
13.19,80.20
13.20,80.18
13.22,80.20
13.23,80.06
13.25,80.27
13.27,80.08
13.28,80.11
13.30,80.13
13.31,80.13
13.33,80.18
13.35,80.20
13.36,80.22
13.38,80.22
13.39,80.39
13.41,80.56
13.43,81.06
13.44,81.71
13.46,82.45
13.47,82.66
13.49,82.97
13.51,83.28
13.52,83.50
13.54,83.93
13.56,84.02
13.57,84.17
13.59,84.31
13.60,84.19
13.62,84.21
13.64,84.19
13.65,84.17
13.67,84.14
13.68,84.17
13.70,84.12
13.72,84.10
13.73,84.29
13.75,84.12
13.76,84.14
13.78,84.17
13.80,84.19
13.81,84.19
13.83,84.21
13.84,84.31
13.86,84.26
13.88,84.26
13.89,84.36
13.91,84.33
13.92,84.36
13.94,84.57
13.96,84.60
13.97,84.62
13.99,84.64
14.00,84.60
14.02,84.67
14.04,84.64
14.05,84.72
14.07,84.67
14.08,84.64
14.10,84.74
14.12,84.67
14.13,84.67
14.15,84.67
14.16,84.69
14.18,84.81
14.20,84.79
14.21,84.81
14.23,84.88
14.24,84.93
14.26,85.03
14.28,85.15
14.29,85.43
14.31,85.89
14.32,86.20
14.34,86.91
14.36,87.39
14.37,87.75
14.39,88.04
14.40,88.37
14.42,88.56
14.44,88.90
14.45,89.02
14.47,89.14
14.48,89.16
14.50,89.04
14.52,88.99
14.53,88.95
14.55,88.90
14.56,88.85
14.58,88.75
14.60,88.78
14.61,88.97
14.63,88.92
14.64,88.87
14.66,88.90
14.68,88.87
14.69,88.66
14.71,88.73
14.72,88.66
14.74,88.95
14.76,88.90
14.77,88.90
14.79,88.95
14.80,88.73
14.82,88.78
14.83,88.75
14.85,88.97
14.87,88.97
14.88,88.75
14.90,88.68
14.92,88.73
14.93,88.80
14.95,88.73
14.96,89.04
14.98,89.02
15.00,89.04
15.01,89.09
15.03,89.18
15.04,89.23
15.06,89.07
15.08,89.18
15.09,89.26
15.11,89.33
15.12,89.38
15.14,89.66
15.16,89.76
15.17,89.81
15.19,90.04
15.20,90.33
15.22,90.64
15.24,91.26
15.25,91.84
15.27,92.43
15.28,92.77
15.30,93.10
15.32,93.13
15.33,93.34
15.35,93.70
15.36,93.80
15.38,93.84
15.40,93.70
15.41,93.94
15.43,93.65
15.44,93.75
15.46,93.60
15.48,93.27
15.49,93.20
15.51,93.13
15.52,93.27
15.54,93.20
15.56,93.17
15.57,92.98
15.59,92.98
15.60,92.94
15.62,93.13
15.64,92.84
15.65,92.86
15.67,92.82
15.68,93.08
15.70,93.08
15.72,93.13
15.73,93.10
15.75,92.89
15.76,92.89
15.78,93.08
15.80,93.17
15.81,93.20
15.83,93.01
15.84,93.03
15.86,93.15
15.88,93.41
15.89,93.49
15.91,93.29
15.92,93.32
15.94,93.41
15.96,93.70
15.97,93.58
15.99,93.58
16.00,93.82
16.02,93.94
16.04,93.96
16.05,93.77
16.07,93.94
16.08,94.37
16.10,94.78
16.12,95.01
16.13,95.49
16.15,96.21
16.16,96.64
16.18,96.64
16.20,96.85
16.21,97.31
16.23,97.52
16.24,97.52
16.26,97.62
16.28,97.91
16.29,97.67
16.31,97.71
16.32,97.79
16.34,97.64
16.36,97.26
16.37,97.38
16.39,97.26
16.40,97.02
16.42,96.88
16.44,97.00
16.45,96.93
16.47,96.88
16.48,96.59
16.50,96.73
16.52,96.71
16.53,96.47
16.55,96.47
16.56,96.64
16.58,96.71
16.60,96.52
16.61,96.64
16.63,96.95
16.64,97.02
16.66,97.00
16.68,96.90
16.69,97.00
16.71,97.24
16.72,97.33
16.74,97.14
16.76,97.28
16.77,97.57
16.79,97.40
16.80,97.40
16.82,97.69
16.84,97.81
16.85,97.59
16.87,97.67
16.88,97.98
16.90,98.05
16.92,97.93
16.93,98.05
16.95,98.45
16.96,98.84
16.98,99.17
17.00,99.67
17.01,100.34
17.03,100.46
17.04,100.70
17.06,101.13
17.08,101.11
17.09,101.35
17.11,101.82
17.12,101.75
17.14,101.78
17.16,102.04
17.17,102.09
17.19,101.70
17.20,101.75
17.22,101.39
17.24,101.27
17.25,101.35
17.27,101.18
17.28,101.11
17.30,101.01
17.32,100.94
17.33,100.56
17.35,100.51
17.36,100.72
17.38,100.70
17.40,100.44
17.41,100.75
17.43,100.84
17.44,100.68
17.46,100.77
17.48,101.01
17.49,100.87
17.51,101.23
17.52,101.30
17.54,101.18
17.56,101.49
17.57,101.47
17.59,101.35
17.60,101.35
17.62,101.63
17.64,101.49
17.65,101.80
17.67,101.85
17.68,101.66
17.70,101.94
17.72,101.78
17.73,102.09
17.75,102.16
17.76,101.92
17.78,102.28
17.80,102.11
17.81,102.18
17.83,102.47
17.84,102.44
17.86,102.78
17.88,103.42
17.89,103.73
17.91,104.33
17.92,104.76
17.94,104.81
17.96,104.98
17.97,105.17
17.99,105.29
18.00,105.67
18.02,105.67
18.04,105.79
18.05,106.12
18.07,105.93
18.08,106.10
18.10,105.93
18.12,105.57
18.13,105.65
18.15,105.24
18.17,105.29
18.18,105.24
18.20,104.88
18.21,104.98
18.23,104.67
18.25,104.67
18.26,104.88
18.28,104.69
18.29,105.00
18.31,105.00
18.33,104.91
18.34,105.14
18.36,105.00
18.37,105.03
18.39,105.29
18.41,105.22
18.42,105.26
18.44,105.55
18.45,105.38
18.47,105.69
18.48,105.57
18.50,105.60
18.52,105.86
18.53,105.65
18.55,105.93
18.57,105.91
18.58,105.77
18.60,106.05
18.61,105.86
18.63,106.22
18.65,106.29
18.66,106.10
18.68,106.32
18.69,106.43
18.71,106.22
18.73,106.55
18.74,106.34
18.76,106.72
18.77,107.03
18.79,107.15
18.81,107.80
18.82,107.92
18.84,108.44
18.85,108.49
18.87,108.87
18.89,108.75
18.90,108.73
18.92,109.02
18.93,108.87
18.95,109.18
18.97,108.97
18.98,109.28
19.00,109.13
19.01,108.82
19.03,108.85
19.05,108.51
19.06,108.58
19.08,108.51
19.09,108.37
19.11,108.66
19.13,108.44
19.14,108.66
19.16,108.63
19.17,108.49
19.19,108.75
19.21,108.51
19.22,108.82
19.24,108.87
19.25,108.73
19.27,108.97
19.29,108.78
19.30,109.02
19.32,109.11
19.33,108.97
19.35,109.21
19.37,109.09
19.38,109.37
19.40,109.18
19.41,109.21
19.43,109.47
19.45,109.35
19.46,109.35
19.48,109.64
19.49,109.44
19.51,109.68
19.53,109.73
19.54,109.56
19.56,109.88
19.57,109.66
19.59,109.99
19.61,110.14
19.62,110.26
19.64,110.74
19.65,110.81
19.67,111.40
19.69,111.43
19.70,111.83
19.72,111.74
19.73,111.98
19.75,111.74
19.77,111.91
19.78,111.69
19.80,111.93
19.81,111.64
19.83,111.81
19.85,111.43
19.86,111.52
19.88,111.40
19.89,111.40
19.91,111.38
19.93,111.31
19.94,111.57
19.96,111.36
19.97,111.71
19.99,111.48
20.01,111.81
20.02,111.83
20.04,111.86
20.05,111.95
20.07,111.79
20.09,112.03
20.10,111.69
20.12,112.03
20.13,111.88
20.15,112.14
20.17,112.00
20.18,112.29
20.20,112.07
20.21,112.34
20.23,112.41
20.25,112.22
20.26,112.53
20.28,112.34
20.29,112.60
20.31,112.43
20.33,112.77
20.34,112.53
20.36,112.84
20.37,112.65
20.39,112.91
20.41,112.98
20.42,112.77
20.44,113.10
20.45,112.89
20.47,113.24
20.49,113.41
20.50,113.96
20.52,114.27
20.53,114.61
20.55,114.63
20.57,114.84
20.58,115.01
20.60,115.23
20.61,115.01
20.63,115.25
20.65,115.01
20.66,115.27
20.68,115.06
20.69,115.23
20.71,114.94
20.73,115.01
20.74,114.87
20.76,114.51
20.77,114.49
20.79,114.70
20.81,114.70
20.82,114.58
20.84,114.87
20.85,114.68
20.87,114.94
20.89,114.77
20.90,114.99
20.92,114.89
20.93,115.11
20.95,114.89
20.97,115.13
20.98,114.92
21.00,115.25
21.01,115.04
21.03,115.27
21.05,115.37
21.06,115.39
21.08,115.23
21.09,115.54
21.11,115.49
21.13,115.39
21.14,115.42
21.16,115.44
21.17,115.78
21.19,115.66
21.21,115.87
21.22,115.94
21.24,115.97
21.25,115.82
21.27,116.04
21.29,115.87
21.30,116.06
21.32,115.99
21.33,116.28
21.35,116.11
21.37,116.45
21.38,116.49
21.40,117.14
21.41,117.26
21.43,117.69
21.45,117.74
21.46,118.14
21.48,118.07
21.49,118.29
21.51,118.05
21.53,118.24
21.54,118.00
21.56,118.19
21.57,118.00
21.59,118.19
21.61,117.81
21.62,117.88
21.64,117.50
21.65,117.62
21.67,117.40
21.69,117.69
21.70,117.54
21.72,117.78
21.73,117.57
21.75,117.86
21.77,117.64
21.78,117.95
21.80,117.71
21.81,117.78
21.83,117.78
21.85,117.83
21.86,117.78
21.88,118.09
21.89,117.93
21.91,118.19
21.93,117.97
21.94,118.24
21.96,118.02
21.97,118.09
21.99,118.14
22.01,118.21
22.02,118.26
22.04,118.50
22.05,118.57
22.07,118.60
22.09,118.33
22.10,118.64
22.12,118.50
22.13,118.76
22.15,118.57
22.17,118.88
22.18,118.67
22.20,118.93
22.21,118.79
22.23,119.05
22.25,119.15
22.26,119.74
22.28,119.84
22.29,120.27
22.31,120.24
22.33,120.65
22.34,120.44
22.36,120.67
22.37,120.44
22.39,120.60
22.41,120.60
22.42,120.48
22.44,120.20
22.45,120.32
22.47,119.81
22.49,120.03
22.50,119.81
22.52,120.01
22.53,119.93
22.55,120.17
22.57,120.05
22.58,120.29
22.60,120.20
22.61,120.41
22.63,120.20
22.65,120.48
22.66,120.27
22.68,120.51
22.69,120.32
22.71,120.32
22.73,120.39
22.74,120.65
22.76,120.44
22.78,120.77
22.79,120.55
22.81,120.79
22.82,120.67
22.84,120.87
22.86,120.75
22.87,121.03
22.89,120.87
22.90,121.13
22.92,120.98
22.94,121.25
22.95,121.01
22.97,121.34
22.98,121.15
23.00,121.39
23.02,121.18
23.03,121.49
23.05,121.22
23.06,121.70
23.08,121.68
23.10,121.94
23.11,122.35
23.13,122.90
23.14,123.06
23.16,123.09
23.18,123.40
23.19,123.23
23.21,123.47
23.22,123.47
23.24,123.21
23.26,123.35
23.27,123.09
23.29,123.30
23.30,122.90
23.32,122.92
23.34,122.49
23.35,122.68
23.37,122.49
23.38,122.78
23.40,122.61
23.42,122.90
23.43,122.71
23.45,122.82
23.46,123.06
23.48,122.90
23.50,123.11
23.51,122.92
23.53,123.18
23.54,123.02
23.56,123.25
23.58,123.30
23.59,123.09
23.61,123.40
23.62,123.18
23.64,123.42
23.66,123.47
23.67,123.30
23.69,123.54
23.70,123.42
23.72,123.71
23.74,123.47
23.75,123.52
23.77,123.83
23.78,123.66
23.80,123.88
23.82,123.73
23.83,124.00
23.85,123.80
23.86,124.09
23.88,123.90
23.90,124.16
23.91,124.00
23.93,124.31
23.94,124.11
23.96,124.38
23.98,124.26
23.99,124.62
24.01,124.74
24.02,125.09
24.04,125.52
24.06,125.52
24.07,125.93
24.09,125.81
24.10,125.84
24.12,126.10
24.14,125.76
24.15,126.00
24.17,125.69
24.18,125.93
24.20,125.79
24.22,125.55
24.23,125.62
24.25,125.29
24.26,125.45
24.28,125.21
24.30,125.29
24.31,125.57
24.33,125.43
24.34,125.69
24.36,125.50
24.38,125.72
24.39,125.86
24.41,125.57
24.42,125.88
24.44,125.64
24.46,125.86
24.47,125.64
24.49,125.69
24.50,125.95
24.52,125.74
24.54,126.03
24.55,125.88
24.57,126.05
24.58,126.17
24.60,125.93
24.62,126.17
24.63,126.12
24.65,126.10
24.66,126.15
24.68,126.43
24.70,126.22
24.71,126.24
24.73,126.48
24.74,126.36
24.76,126.67
24.78,126.46
24.79,126.50
24.81,126.74
24.82,126.60
24.84,126.81
24.86,126.67
24.87,126.93
24.89,126.77
24.90,126.81
24.92,127.24
24.94,127.24
24.95,127.82
24.97,127.87
24.98,128.22
25.00,128.13
25.02,128.15
25.03,128.34
25.05,128.01
25.06,128.20
25.08,127.87
25.10,127.84
25.11,128.13
25.13,127.89
25.14,128.10
25.16,127.84
25.18,127.75
25.19,128.01
25.21,127.82
25.22,128.10
25.24,127.91
25.26,127.96
25.27,128.25
25.29,128.03
25.30,128.30
25.32,128.15
25.34,128.39
25.35,128.15
25.37,128.37
25.38,128.18
25.40,128.18
25.42,128.49
25.43,128.30
25.45,128.53
25.46,128.39
25.48,128.58
25.50,128.65
25.51,128.39
25.53,128.68
25.54,128.53
25.56,128.82
25.58,128.82
25.59,128.63
25.61,128.92
25.62,128.63
25.64,128.87
25.66,128.73
25.67,128.75
25.69,129.01
25.70,128.85
25.72,129.08
25.74,128.94
25.75,129.13
25.77,129.25
25.78,129.23
25.80,129.73
25.82,129.78
25.83,129.99
25.85,130.33
